;timestep;number;lifetime;total dissipation;spatial linear size
0;10120;0;1;1.0;0.0
1;10127;1;1;1.0;0.0
2;10148;2;3;3.0;1.4142135623730951
3;10161;3;1;1.0;0.0
4;10195;4;1;1.0;0.0
5;10201;5;1;1.0;0.0
6;10208;6;1;1.0;0.0
7;10221;7;2;2.0;1.0
8;10240;8;1;1.0;0.0
9;10266;9;1;1.0;0.0
10;10279;10;5;5.0;2.449489742783178
11;10313;11;1;1.0;0.0
12;10316;12;1;1.0;0.0
13;10327;13;1;1.0;0.0
14;10345;14;2;2.0;1.0
15;10380;15;1;1.0;0.0
16;10388;16;2;3.0;1.0
17;10391;17;1;1.0;0.0
18;10393;18;1;1.0;0.0
19;10465;19;1;1.0;0.0
20;10469;20;1;1.0;0.0
21;10482;21;1;1.0;0.0
22;10514;22;1;1.0;0.0
23;10517;23;1;1.0;0.0
24;10537;24;2;2.0;1.0
25;10549;25;2;2.0;1.0
26;10565;26;3;3.0;1.4142135623730951
27;10614;27;4;4.0;1.7320508075688772
28;10641;28;2;2.0;1.0
29;10659;29;1;1.0;0.0
30;10667;30;1;1.0;0.0
31;10672;31;1;1.0;0.0
32;10677;32;1;1.0;0.0
33;10679;33;1;1.0;0.0
34;10687;34;1;1.0;0.0
35;10712;35;6;9.0;3.1622776601683795
36;10734;36;1;1.0;0.0
37;10752;37;1;1.0;0.0
38;10764;38;4;6.0;1.4142135623730951
39;10775;39;1;1.0;0.0
40;10781;40;2;2.0;1.0
41;10862;41;1;1.0;0.0
42;10871;42;1;1.0;0.0
43;10874;43;1;1.0;0.0
44;10921;44;2;2.0;1.0
45;10929;45;2;2.0;1.0
46;10958;46;2;3.0;1.0
47;10970;47;2;2.0;1.0
48;10980;48;2;2.0;1.0
49;11032;49;1;1.0;0.0
50;11035;50;1;1.0;0.0
51;11040;51;1;1.0;0.0
52;11058;52;2;2.0;1.0
53;11072;53;4;4.0;1.7320508075688772
54;11084;54;3;4.0;1.4142135623730951
55;11095;55;1;1.0;0.0
56;11124;56;1;1.0;0.0
57;11140;57;1;1.0;0.0
58;11157;58;4;6.0;2.23606797749979
59;11175;59;2;2.0;1.0
60;11178;60;1;1.0;0.0
61;11197;61;1;1.0;0.0
62;11202;62;1;1.0;0.0
63;11251;63;2;2.0;1.0
64;11264;64;1;1.0;0.0
65;11273;65;1;1.0;0.0
66;11291;66;1;1.0;0.0
67;11294;67;1;1.0;0.0
