chi_square1;degrees_of_freedom1;chi_square_ndof1;chi_square2;degrees_of_freedom2;chi_square_ndof2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
59.11273487703493;70.0;0.8444676411004989;13.911031985964955;12.0;1.1592526654970798;gamma1_gamma3_1;8.5;80.5;72;3.5;17.5;14;200;2.354+/-0.020;200
277.8318215531224;194.0;1.43212279151094;96.36899619994047;53.0;1.818282947168688;gamma1_gamma3_2;4.5;200.5;196;5.5;60.5;55;200;2.3407+/-0.0026;200
