chi_square;degrees_of_freedom;fit function;variable;condition;left bin edge;right bin edge;count of bins;bootstrap size;amplitude from fit result;exponent from fit result;covariance c_11;covariance c_12;covariance c_22
221.12261908131893;167.0;P_of_S;total dissipation;-;1.5;170.5;169;200;(6.84+/-0.10)e+03;2.347+/-0.006;9926.007225840403;0.6120012224361092;4.197980609614608e-05
122.75059100853096;27.0;P_of_T;lifetime;-;1.5;30.5;29;200;(8.57+/-0.15)e+03;2.358+/-0.010;23508.720834349107;1.475356942461177;0.0001014433297299
169.93533213836474;6.0;P_of_L;spatial linear size;-;2.5;10.5;8;200;(8.2+/-0.4)e+03;2.402+/-0.032;178990.8566494819;13.371136595653144;0.0010376728053441
59.071603158811484;70.0;E_of_S_T;total dissipation;lifetime;8.5;80.5;72;200;0.495+/-0.012;1.662+/-0.008;0.0001562343132236;-0.000102058030841;6.90322559378105e-05
497.4663118221298;196.0;E_of_T_S;lifetime;total dissipation;2.5;200.5;198;200;1.402+/-0.006;1.580+/-0.004;3.3206552728081654e-05;1.877695593307078e-05;1.4010185558284515e-05
11.871412022276605;10.0;E_of_S_L;total dissipation;spatial linear size;4.5;16.5;12;200;0.734+/-0.034;2.428+/-0.023;0.0011771838008942;-0.0007850419635871;0.0005426010684899
238.05882803433897;190.0;E_of_L_S;spatial linear size;total dissipation;8.5;200.5;192;200;1.100+/-0.013;2.341+/-0.019;0.0001780321504205;0.0002425405292453;0.0003469498626995
13.081698496027082;12.0;E_of_T_L;lifetime;spatial linear size;3.5;17.5;14;200;1.369+/-0.025;1.416+/-0.009;0.0006112104673559;-0.0002277797331945;9.00453926425038e-05
131.91534231187447;54.0;E_of_L_T;spatial linear size;lifetime;4.5;60.5;56;200;0.813+/-0.007;1.420+/-0.007;4.754237685951623e-05;4.357138934724848e-05;4.3443317120318595e-05
