chi_square1;degrees_of_freedom1;chi_square_ndof1;chi_square2;degrees_of_freedom2;chi_square_ndof2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
68.61201655746433;25.0;2.744480662298573;25.39718743202222;15.0;1.6931458288014811;gamma1_gamma3_1;3.5;30.5;27;3.5;20.5;17;200;2.563+/-0.025;200
42.49261342079329;15.0;2.8328408947195527;124.03228461339346;25.0;4.9612913845357385;gamma1_gamma3_2;3.5;20.5;17;3.5;30.5;27;200;2.173+/-0.004;200
