chi_square1;degrees_of_freedom1;chi_square_ndof1;chi_square2;degrees_of_freedom2;chi_square_ndof2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
146.0014344822626;138.0;1.057981409291758;29.98889930472873;21.0;1.4280428240347014;gamma1_gamma3_1;10.5;150.5;140;7.5;30.5;23;200;2.020+/-0.016;200
364.6545057444815;290.0;1.2574293301533845;51.606914817132996;58.0;0.8897743933988448;gamma1_gamma3_2;8.5;300.5;292;10.5;70.5;60;200;1.9473+/-0.0031;200
