;timestep;number;lifetime;total dissipation;spatial linear size
0;10142;0;1;1.0;0.0
1;10145;1;1;1.0;0.0
2;10229;2;1;1.0;0.0
3;10250;3;1;1.0;0.0
4;10334;4;2;2.0;1.0
5;10374;5;1;1.0;0.0
6;10380;6;1;1.0;0.0
7;10400;7;1;1.0;0.0
8;10406;8;1;1.0;0.0
9;10411;9;1;1.0;0.0
10;10432;10;1;1.0;0.0
11;10442;11;1;1.0;0.0
12;10461;12;1;1.0;0.0
13;10470;13;1;1.0;0.0
14;10500;14;1;1.0;0.0
15;10514;15;2;2.0;1.0
16;10544;16;2;3.0;1.0
17;10564;17;1;1.0;0.0
18;10572;18;3;3.0;1.4142135623730951
19;10601;19;1;1.0;0.0
20;10617;20;1;1.0;0.0
21;10619;21;1;1.0;0.0
22;10642;22;1;1.0;0.0
23;10742;23;1;1.0;0.0
24;10746;24;1;1.0;0.0
25;10757;25;1;1.0;0.0
26;10780;26;1;1.0;0.0
27;10782;27;4;6.0;2.23606797749979
28;10836;28;1;1.0;0.0
29;10848;29;1;1.0;0.0
30;10889;30;2;2.0;1.0
31;10911;31;3;3.0;2.0
32;10953;32;1;1.0;0.0
33;10985;33;1;1.0;0.0
34;10998;34;2;2.0;1.0
35;11009;35;1;1.0;0.0
36;11124;36;1;1.0;0.0
37;11139;37;2;3.0;1.0
38;11192;38;1;1.0;0.0
39;11221;39;4;4.0;1.4142135623730951
40;11251;40;1;1.0;0.0
41;11303;41;3;4.0;2.0
42;11308;42;1;1.0;0.0
43;11313;43;3;3.0;1.4142135623730951
44;11320;44;1;1.0;0.0
45;11322;45;2;3.0;1.0
46;11357;46;1;1.0;0.0
47;11360;47;2;2.0;1.0
48;11368;48;2;3.0;1.0
49;11379;49;1;1.0;0.0
50;11406;50;1;1.0;0.0
51;11409;51;2;2.0;1.0
52;11425;52;2;2.0;1.0
53;11428;53;2;2.0;1.0
54;11432;54;3;3.0;2.0
55;11476;55;2;2.0;1.0
56;11486;56;3;3.0;1.4142135623730951
57;11514;57;1;1.0;0.0
58;11517;58;1;1.0;0.0
59;11550;59;1;1.0;0.0
60;11554;60;2;2.0;1.0
61;11579;61;2;2.0;1.0
62;11586;62;4;4.0;1.7320508075688772
63;11598;63;1;1.0;0.0
64;11639;64;2;3.0;1.0
65;11644;65;1;1.0;0.0
66;11660;66;1;1.0;0.0
67;11706;67;1;1.0;0.0
68;11721;68;2;2.0;1.0
69;11736;69;1;1.0;0.0
70;11762;70;1;1.0;0.0
71;11786;71;1;1.0;0.0
72;11797;72;2;2.0;1.0
73;11806;73;2;2.0;1.0
74;11820;74;1;1.0;0.0
75;11831;75;1;1.0;0.0
76;11841;76;1;1.0;0.0
77;11852;77;3;3.0;1.4142135623730951
78;11866;78;1;1.0;0.0
79;11870;79;2;2.0;1.0
80;11874;80;1;1.0;0.0
81;11888;81;1;1.0;0.0
82;11897;82;3;3.0;1.4142135623730951
83;11906;83;1;1.0;0.0
84;11941;84;1;1.0;0.0
85;11979;85;2;2.0;1.0
86;12000;86;1;1.0;0.0
87;12012;87;1;1.0;0.0
88;12025;88;1;1.0;0.0
89;12027;89;1;1.0;0.0
90;12041;90;1;1.0;0.0
91;12054;91;1;1.0;0.0
92;12056;92;1;1.0;0.0
93;12080;93;3;3.0;1.4142135623730951
94;12090;94;1;1.0;0.0
95;12100;95;1;1.0;0.0
96;12133;96;2;2.0;1.0
97;12156;97;3;4.0;1.4142135623730951
98;12164;98;2;2.0;1.0
99;12170;99;1;1.0;0.0
100;12183;100;1;1.0;0.0
101;12190;101;1;1.0;0.0
102;12193;102;3;4.0;2.0
103;12233;103;1;1.0;0.0
104;12236;104;3;5.0;1.4142135623730951
105;12242;105;3;3.0;1.4142135623730951
106;12249;106;1;1.0;0.0
107;12252;107;2;2.0;1.0
108;12261;108;2;2.0;1.0
109;12276;109;1;1.0;0.0
110;12289;110;1;1.0;0.0
111;12293;111;2;2.0;1.0
112;12299;112;2;3.0;1.0
113;12313;113;1;1.0;0.0
114;12321;114;1;1.0;0.0
115;12333;115;1;1.0;0.0
116;12352;116;1;1.0;0.0
117;12355;117;2;2.0;1.0
118;12368;118;2;2.0;1.0
119;12375;119;2;2.0;1.0
120;12381;120;4;6.0;2.23606797749979
121;12409;121;2;2.0;1.0
122;12435;122;1;1.0;0.0
123;12437;123;1;1.0;0.0
124;12455;124;1;1.0;0.0
125;12458;125;1;1.0;0.0
126;12464;126;1;1.0;0.0
127;12486;127;3;3.0;1.4142135623730951
128;12500;128;1;1.0;0.0
129;12517;129;3;4.0;1.4142135623730951
130;12523;130;1;1.0;0.0
131;12526;131;1;1.0;0.0
132;12529;132;1;1.0;0.0
133;12548;133;1;1.0;0.0
134;12553;134;2;2.0;1.0
135;12578;135;1;1.0;0.0
136;12593;136;2;2.0;1.0
137;12609;137;4;4.0;1.7320508075688772
138;12639;138;2;2.0;1.0
139;12649;139;1;1.0;0.0
140;12672;140;5;6.0;2.23606797749979
141;12685;141;1;1.0;0.0
142;12693;142;1;1.0;0.0
143;12703;143;1;1.0;0.0
144;12714;144;9;20.0;5.0990195135927845
145;12729;145;3;3.0;1.4142135623730951
146;12734;146;1;1.0;0.0
147;12736;147;9;12.0;2.449489742783178
148;12773;148;1;1.0;0.0
149;12785;149;3;4.0;1.4142135623730951
150;12813;150;2;2.0;1.0
151;12821;151;2;2.0;1.0
152;12836;152;1;1.0;0.0
153;12842;153;2;2.0;1.0
154;12871;154;4;4.0;1.7320508075688772
155;12883;155;3;3.0;2.0
156;12891;156;2;2.0;1.0
157;12903;157;1;1.0;0.0
158;12923;158;1;1.0;0.0
159;12936;159;2;2.0;1.0
160;12939;160;1;1.0;0.0
161;12988;161;2;2.0;1.0
162;12993;162;4;4.0;2.23606797749979
163;13001;163;6;11.0;2.449489742783178
164;13011;164;4;4.0;1.4142135623730951
165;13031;165;1;1.0;0.0
166;13047;166;7;13.0;3.7416573867739413
167;13055;167;1;1.0;0.0
168;13057;168;1;1.0;0.0
169;13076;169;4;4.0;2.23606797749979
170;13089;170;3;4.0;1.4142135623730951
171;13093;171;1;1.0;0.0
172;13104;172;2;2.0;1.0
173;13128;173;1;1.0;0.0
174;13132;174;1;1.0;0.0
175;13136;175;1;1.0;0.0
176;13138;176;3;3.0;1.4142135623730951
177;13158;177;1;1.0;0.0
178;13164;178;1;1.0;0.0
179;13171;179;1;1.0;0.0
180;13183;180;1;1.0;0.0
181;13188;181;3;3.0;1.4142135623730951
182;13195;182;2;2.0;1.0
183;13211;183;3;3.0;1.4142135623730951
184;13220;184;1;1.0;0.0
185;13226;185;1;1.0;0.0
186;13232;186;1;1.0;0.0
187;13235;187;1;1.0;0.0
188;13241;188;1;1.0;0.0
189;13244;189;1;1.0;0.0
190;13257;190;1;1.0;0.0
191;13259;191;6;9.0;2.23606797749979
192;13268;192;2;2.0;1.0
193;13302;193;1;1.0;0.0
194;13307;194;1;1.0;0.0
195;13310;195;2;2.0;1.0
196;13315;196;2;2.0;1.0
197;13321;197;2;2.0;1.0
198;13329;198;6;7.0;2.449489742783178
199;13339;199;1;1.0;0.0
200;13344;200;5;9.0;3.1622776601683795
201;13357;201;1;1.0;0.0
202;13360;202;1;1.0;0.0
203;13362;203;1;1.0;0.0
204;13372;204;2;2.0;1.0
205;13389;205;1;1.0;0.0
206;13405;206;2;2.0;1.0
207;13428;207;2;2.0;1.0
208;13431;208;7;8.0;2.449489742783178
209;13439;209;1;1.0;0.0
210;13457;210;2;2.0;1.0
211;13463;211;1;1.0;0.0
212;13466;212;1;1.0;0.0
213;13472;213;4;6.0;1.7320508075688772
214;13477;214;1;1.0;0.0
215;13492;215;3;3.0;2.0
216;13499;216;3;4.0;2.0
217;13513;217;1;1.0;0.0
218;13520;218;2;2.0;1.0
219;13524;219;2;2.0;1.0
220;13535;220;2;2.0;1.0
221;13543;221;1;1.0;0.0
222;13555;222;1;1.0;0.0
223;13560;223;1;1.0;0.0
