chi_square1;degrees_of_freedom1;chi_square2;degrees_of_freedom2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
55.50122094699721;58.0;8.720240737837766;8.0;gamma1_gamma3_1;20.5;80.5;60;10.5;20.5;10;200;2.32+/-0.09;200
188.74506020536066;178.0;45.487869787484854;43.0;gamma1_gamma3_2;20.5;200.5;180;15.5;60.5;45;200;2.630+/-0.006;200
