chi_square1;degrees_of_freedom1;chi_square_ndof1;chi_square2;degrees_of_freedom2;chi_square_ndof2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
254.3051307870816;208.0;1.2226208210917384;92.58299523569036;53.0;1.7468489667111389;gamma1_gamma3_1;40.5;250.5;210;15.5;70.5;55;200;2.198+/-0.013;200
221.86413309993458;208.0;1.0666544860573777;168.8591800337025;168.0;1.0051141668672767;gamma1_gamma3_2;40.5;250.5;210;30.5;200.5;170;200;2.075+/-0.004;200
