chi_square1;degrees_of_freedom1;chi_square_ndof1;chi_square2;degrees_of_freedom2;chi_square_ndof2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
322.44720904215603;238.0;1.3548202060594792;59.858213432181685;38.0;1.5752161429521496;gamma1_gamma3_1;10.5;250.5;240;10.5;50.5;40;200;2.062+/-0.011;200
253.45166821431627;240.0;1.056048617559651;201.4990932226894;156.0;1.2916608539915988;gamma1_gamma3_2;8.5;250.5;242;12.5;170.5;158;200;1.9512+/-0.0018;200
