frequency;power spectrum
0.0;118764909.345
0.06283185307179587;88032219.80383192
0.12566370614359174;46883988.91045935
0.18849555921538758;24055202.738466922
0.25132741228718347;12228357.118702127
0.3141592653589793;6610239.218752566
0.37699111843077515;4047277.958406445
0.43982297150257105;2734698.67188667
0.5026548245743669;2003028.4837669206
0.5654866776461628;1467703.682851418
0.6283185307179586;1122242.2081524252
0.6911503837897545;870898.0045923727
0.7539822368615503;765208.5768352273
0.8168140899333463;631755.6164162079
0.8796459430051421;541436.6811638805
0.9424777960769378;483255.7328767054
1.0053096491487339;431913.61460364045
1.0681415022205298;382620.820798169
1.1309733552923256;351707.31878438476
1.1938052083641213;308648.69865730364
1.2566370614359172;286892.9324977064
1.3194689145077132;267344.3335034821
1.382300767579509;246503.13656818404
1.4451326206513047;228810.28302617176
1.5079644737231006;206358.53807014236
1.5707963267948966;193604.07490788787
1.6336281798666925;180510.9119421985
1.6964600329384882;178627.43255284158
1.7592918860102842;170661.61657019626
1.8221237390820801;166226.05110072976
1.8849555921538756;154338.51033107805
1.9477874452256716;145618.62600141394
2.0106192982974678;134324.95006445027
2.0734511513692637;127187.89837270792
2.1362830044410597;126515.52103070248
2.199114857512855;125677.92514939963
2.261946710584651;122063.1305635177
2.324778563656447;112376.35157799139
2.3876104167282426;101475.31704304981
2.4504422698000385;92731.4143568083
2.5132741228718345;90844.79133895141
2.57610597594363;87940.14763289633
2.6389378290154264;83827.43320261547
2.701769682087222;82234.17230474719
2.764601535159018;79117.04526801404
2.827433388230814;78217.41280096857
2.8902652413026093;75964.40409966084
2.9530970943744057;70223.95707447985
3.015928947446201;67123.35793331108
3.078760800517997;64509.06609945478
3.141592653589793;60276.05513604933
3.204424506661589;56201.72348254286
3.267256359733385;53084.035318377115
3.330088212805181;53431.10508899434
3.3929200658769765;55585.64535458893
3.4557519189487724;57970.32775888151
3.5185837720205684;57450.2222711843
3.581415625092364;53538.38055123879
3.6442474781641603;50094.24426928975
3.707079331235956;47138.7441310772
3.7699111843077513;43999.92375650815
3.8327430373795477;42098.83789411056
3.895574890451343;40163.398642644606
3.9584067435231396;41249.46564457642
4.0212385965949355;42059.30045957831
4.084070449666731;41144.1736499903
4.1469023027385274;41097.81567493445
4.209734155810323;40401.42084096291
4.272566008882119;38926.315575297514
4.335397861953915;37041.1254641868
4.39822971502571;35360.78188020385
4.461061568097507;33740.81020872815
4.523893421169302;32600.934297812528
4.586725274241098;33680.109827168
4.649557127312894;34255.52181375583
4.71238898038469;33620.099292802
4.775220833456485;35079.31381801208
4.838052686528282;33221.11016151558
4.900884539600077;32015.831713008745
4.9637163926718735;30439.463072839517
5.026548245743669;27916.63608401021
5.0893800988154645;28445.25193781239
5.15221195188726;28894.30035868424
5.215043804959057;27839.493025423697
5.277875658030853;26682.782687577663
5.340707511102648;26749.43783311417
5.403539364174444;26074.960442070776
5.466371217246239;24671.041170665314
5.529203070318036;22992.971913129742
5.592034923389832;22749.01497166021
5.654866776461628;23995.64713165781
5.717698629533423;23938.790262179733
5.780530482605219;24606.439123387732
5.843362335677015;24030.990351228273
5.906194188748811;23546.47846293547
5.969026041820607;23946.712666297346
6.031857894892402;22761.917125796394
6.094689747964199;21885.878551490503
6.157521601035994;20775.242686355206
6.220353454107791;20601.268001671968
6.283185307179586;21313.17275943773
6.346017160251382;21134.58561793175
6.408849013323178;19566.55377453308
6.471680866394974;18503.088831708348
6.53451271946677;17343.57093715194
6.5973445725385655;17462.98384027254
6.660176425610362;17924.53375146638
6.7230082786821574;17758.05043295331
6.785840131753953;16982.990596162497
6.8486719848257485;17499.164316722665
6.911503837897545;18017.123787798653
6.974335690969341;17868.53311428389
7.037167544041137;18014.17337687485
7.099999397112932;16960.13359615338
7.162831250184728;16394.09693212544
7.225663103256525;15887.51388543331
7.288494956328321;16380.31555435406
7.351326809400116;16964.393666112854
7.414158662471912;17137.76429090639
7.476990515543707;16637.47628724051
7.539822368615503;15523.57549411482
7.6026542216873;14671.474054225071
7.665486074759095;14042.390177720657
7.728317927830891;14908.205197069405
7.791149780902686;14288.279151156348
7.853981633974482;13760.108923259102
7.916813487046279;14124.77504405859
7.979645340118075;14128.34036089456
8.042477193189871;14416.62042808906
8.105309046261667;14557.34027837161
8.168140899333462;13920.53936738206
8.230972752405258;13561.874184707869
8.293804605477055;13567.900585839956
8.35663645854885;12988.352641005262
8.419468311620646;13083.630783673298
8.482300164692441;12628.417938802853
8.545132017764239;11964.57514893378
8.607963870836034;11314.154033029226
8.67079572390783;11283.478336585222
8.733627576979625;11510.568535117234
8.79645943005142;11798.48389894453
8.859291283123216;11994.993699622015
8.922123136195014;11940.987100806133
8.984954989266809;12027.799658193528
9.047786842338605;11940.937770184923
9.1106186954104;11203.655935281671
9.173450548482196;10812.743485282634
9.236282401553993;10865.210504701958
9.299114254625788;10939.311715195756
9.361946107697584;10533.094376165016
9.42477796076938;10549.010287859886
9.487609813841175;10684.864562324157
9.55044166691297;10220.014017791746
9.613273519984768;9583.256498952926
9.676105373056563;9921.699290564811
9.738937226128359;10324.073153857706
9.801769079200154;10291.739122822084
9.86460093227195;10147.50294431579
9.927432785343747;9870.260259083889
9.990264638415542;9515.898710373303
10.053096491487338;9416.070299531391
10.115928344559133;8738.122648538654
10.178760197630929;9032.351298139518
10.241592050702724;8997.619152832032
10.30442390377452;8984.61498318065
10.367255756846316;9086.841013334935
10.430087609918115;8972.401524906592
10.49291946298991;8653.33969357172
10.555751316061706;8524.46675747271
10.618583169133501;9157.972271871167
10.681415022205297;8439.410147830038
10.744246875277092;8042.451939846659
10.807078728348888;7994.647997705217
10.869910581420683;7994.190227808657
10.932742434492479;7722.5305616576525
10.995574287564274;7795.077829423278
11.058406140636071;7666.740786880423
11.121237993707869;7547.12091869442
11.184069846779664;7426.934269163876
11.24690169985146;7391.317520358442
11.309733552923255;7415.159864942119
11.37256540599505;7703.711933099874
11.435397259066846;7898.70642970198
11.498229112138642;7762.039327208494
11.561060965210437;7317.702368955424
11.623892818282235;6792.732656685812
11.68672467135403;6939.41545178372
11.749556524425827;7349.809920379583
11.812388377497623;6805.8277865474565
11.875220230569418;6454.163942687099
11.938052083641214;6476.023433488154
12.00088393671301;6612.611302663869
12.063715789784805;6454.567479291842
12.1265476428566;6421.832777686066
12.189379495928398;6971.757392546739
12.252211349000193;7192.289724906932
12.315043202071989;7346.185429532241
12.377875055143784;7035.699202796812
