frequency;power spectrum
0.0;73356322.469
0.06283185307179587;50374312.12681008
0.12566370614359174;23651283.59376405
0.18849555921538758;10549225.490762861
0.25132741228718347;5222543.4158751415
0.3141592653589793;2977493.2120740227
0.37699111843077515;1903011.0970548228
0.43982297150257105;1249540.0536679293
0.5026548245743669;871511.6341968495
0.5654866776461628;646039.2797358262
0.6283185307179586;505139.10669345263
0.6911503837897545;428144.3070043585
0.7539822368615503;362588.0373260971
0.8168140899333463;326424.6871523244
0.8796459430051421;268249.6740895094
0.9424777960769378;239085.82908313294
1.0053096491487339;219344.03245980095
1.0681415022205298;203145.1394999168
1.1309733552923256;177877.55336406262
1.1938052083641213;160259.74261704157
1.2566370614359172;141187.8338199568
1.3194689145077132;126735.10387819614
1.382300767579509;123809.79608824704
1.4451326206513047;114273.29435005115
1.5079644737231006;111225.4118816555
1.5707963267948966;108170.48487842301
1.6336281798666925;100638.98686204717
1.6964600329384882;91516.4092640204
1.7592918860102842;85080.07324702441
1.8221237390820801;79877.1692145909
1.8849555921538756;70520.4004143288
1.9477874452256716;61023.83659883507
2.0106192982974678;64054.42287970838
2.0734511513692637;59580.025352375
2.1362830044410597;55228.86325229598
2.199114857512855;54304.670773931306
2.261946710584651;54233.258653150995
2.324778563656447;55844.16568732632
2.3876104167282426;53255.37840740639
2.4504422698000385;47961.82652848613
2.5132741228718345;46295.288165844075
2.57610597594363;44659.87824229319
2.6389378290154264;38426.67387772488
2.701769682087222;36949.80392331457
2.764601535159018;38213.85973764122
2.827433388230814;36965.441391637614
2.8902652413026093;36286.25185352502
2.9530970943744057;34874.873118922915
3.015928947446201;33688.44337325249
3.078760800517997;31851.282371268804
3.141592653589793;31016.935857123954
3.204424506661589;29313.70327720533
3.267256359733385;28448.78471636564
3.330088212805181;28917.699757326503
3.3929200658769765;28948.773883804555
3.4557519189487724;28293.596305642408
3.5185837720205684;26137.91358333113
3.581415625092364;24419.761181523754
3.6442474781641603;24631.51041848069
3.707079331235956;23642.571484459506
3.7699111843077513;23238.97885012647
3.8327430373795477;21263.673483311726
3.895574890451343;20692.65565284682
3.9584067435231396;21575.871259531457
4.0212385965949355;22668.633724783493
4.084070449666731;21399.804217828503
4.1469023027385274;20490.666386453304
4.209734155810323;18853.460074455113
4.272566008882119;18322.058065923782
4.335397861953915;18382.955367708557
4.39822971502571;17613.21184310464
