chi_square;degrees_of_freedom;fit function;variable;condition;left bin edge;right bin edge;count of bins;bootstrap size;amplitude from fit result;exponent from fit result;covariance c_11;covariance c_12;covariance c_22
54.71355781343121;37.0;P_of_S;total dissipation;-;1.5;40.5;39;200;(3.46+/-0.08)e+03;2.153+/-0.011;6760.816578265205;0.8698286524843667;0.0001282435536089
49.1685065940523;37.0;P_of_T;lifetime;-;1.5;40.5;39;200;(4.24+/-0.08)e+03;2.106+/-0.010;7092.184783809636;0.7723531026636213;9.213009351526304e-05
135.04685550822057;7.0;P_of_L;spatial linear size;-;1.5;10.5;9;200;(3.04+/-0.10)e+03;1.905+/-0.021;9451.84288413361;1.9509786138202527;0.0004389023095056
295.9066991718862;37.0;E_of_S_T;total dissipation;lifetime;1.5;40.5;39;200;0.763+/-0.004;1.4617+/-0.0029;1.6718123400609174e-05;-1.0381438715446856e-05;8.51876766894642e-06
117.01613917128708;37.0;E_of_T_S;lifetime;total dissipation;1.5;40.5;39;200;1.282+/-0.007;1.451+/-0.005;5.0141129275219374e-05;3.451786006491066e-05;2.8693052204945005e-05
402.4108507155176;22.0;E_of_S_L;total dissipation;spatial linear size;1.5;25.5;24;200;1.484+/-0.021;1.754+/-0.008;0.0004538896034118;-0.0001577309704521;6.119525710746483e-05
140.40803315718526;22.0;E_of_L_S;spatial linear size;total dissipation;1.5;25.5;24;200;0.663+/-0.004;1.451+/-0.007;1.5457863632285452e-05;2.343175076051904e-05;4.444405866032039e-05
143.4001816996923;12.0;E_of_T_L;lifetime;spatial linear size;1.5;15.5;14;200;1.796+/-0.016;1.121+/-0.005;0.0002629391705856;-8.106256343209031e-05;2.8489967828331767e-05
303.8172565289763;27.0;E_of_L_T;spatial linear size;lifetime;1.5;30.5;29;200;0.5952+/-0.0029;1.0859+/-0.0028;8.645528539531594e-06;7.40956355367027e-06;7.795956145330052e-06
