chi_square1;degrees_of_freedom1;chi_square2;degrees_of_freedom2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
95.60548211236096;70.0;20.377552998157608;12.0;gamma1_gamma3_1;8.0;80.0;72;3.0;17.0;14;200;2.299+/-0.019;200
272.8881629196602;196.0;125.41729902621604;54.0;gamma1_gamma3_2;2.0;200.0;198;4.0;60.0;56;200;2.4387+/-0.0021;200
