;timestep;number;lifetime;total dissipation;spatial linear size
0;1053;0;1;1.0;0.0
1;1279;1;1;1.0;0.0
2;1316;2;1;1.0;0.0
3;1330;3;1;1.0;0.0
4;1417;4;1;1.0;0.0
5;1489;5;1;1.0;0.0
6;1610;6;1;1.0;0.0
7;1773;7;1;1.0;0.0
8;1810;8;1;1.0;0.0
9;1934;9;1;1.0;0.0
10;1938;10;1;1.0;0.0
11;1961;11;1;1.0;0.0
12;1993;12;1;1.0;0.0
13;2020;13;1;1.0;0.0
14;2040;14;1;1.0;0.0
15;2053;15;1;1.0;0.0
16;2061;16;1;1.0;0.0
17;2082;17;1;1.0;0.0
18;2093;18;1;1.0;0.0
19;2144;19;1;1.0;0.0
20;2149;20;1;1.0;0.0
21;2153;21;1;1.0;0.0
22;2155;22;1;1.0;0.0
23;2240;23;1;1.0;0.0
24;2277;24;2;2.0;1.0
25;2280;25;1;1.0;0.0
26;2313;26;2;2.0;1.0
27;2318;27;1;1.0;0.0
28;2336;28;1;1.0;0.0
29;2339;29;1;1.0;0.0
30;2343;30;1;1.0;0.0
31;2383;31;1;1.0;0.0
32;2411;32;1;1.0;0.0
33;2435;33;1;1.0;0.0
34;2447;34;2;3.0;1.0
35;2452;35;1;1.0;0.0
36;2472;36;1;1.0;0.0
37;2550;37;1;1.0;0.0
38;2582;38;1;1.0;0.0
39;2587;39;2;3.0;1.0
40;2635;40;1;1.0;0.0
41;2653;41;1;1.0;0.0
42;2659;42;1;1.0;0.0
43;2666;43;1;1.0;0.0
44;2675;44;1;1.0;0.0
45;2678;45;2;2.0;1.0
46;2684;46;1;1.0;0.0
47;2698;47;1;1.0;0.0
48;2733;48;2;2.0;1.0
49;2760;49;1;1.0;0.0
50;2774;50;1;1.0;0.0
51;2779;51;1;1.0;0.0
52;2783;52;1;1.0;0.0
53;2786;53;1;1.0;0.0
54;2796;54;2;2.0;1.0
55;2811;55;1;1.0;0.0
56;2825;56;2;2.0;1.0
57;2860;57;1;1.0;0.0
58;2868;58;1;1.0;0.0
59;2885;59;3;3.0;1.4142135623730951
60;2920;60;2;2.0;1.0
61;2936;61;1;1.0;0.0
62;2939;62;1;1.0;0.0
63;2957;63;1;1.0;0.0
64;2960;64;2;2.0;1.0
65;2972;65;1;1.0;0.0
66;2979;66;1;1.0;0.0
67;2982;67;2;2.0;1.0
68;2998;68;1;1.0;0.0
69;3008;69;1;1.0;0.0
70;3015;70;1;1.0;0.0
71;3026;71;1;1.0;0.0
72;3037;72;1;1.0;0.0
73;3040;73;1;1.0;0.0
74;3046;74;2;2.0;1.0
75;3076;75;1;1.0;0.0
76;3078;76;1;1.0;0.0
77;3082;77;2;2.0;1.0
78;3103;78;1;1.0;0.0
79;3117;79;1;1.0;0.0
80;3130;80;1;1.0;0.0
81;3140;81;1;1.0;0.0
82;3149;82;1;1.0;0.0
83;3153;83;1;1.0;0.0
84;3162;84;1;1.0;0.0
85;3168;85;1;1.0;0.0
86;3175;86;2;2.0;1.0
87;3178;87;1;1.0;0.0
88;3194;88;1;1.0;0.0
89;3210;89;1;1.0;0.0
90;3241;90;2;2.0;1.0
91;3244;91;3;3.0;2.0
92;3255;92;3;3.0;2.0
93;3270;93;4;4.0;1.4142135623730951
94;3286;94;3;3.0;2.0
95;3291;95;1;1.0;0.0
96;3296;96;1;1.0;0.0
97;3316;97;2;2.0;1.0
98;3319;98;2;3.0;1.0
99;3322;99;3;4.0;2.0
100;3342;100;1;1.0;0.0
101;3352;101;1;1.0;0.0
102;3358;102;1;1.0;0.0
103;3365;103;1;1.0;0.0
104;3370;104;2;2.0;1.0
105;3373;105;1;1.0;0.0
106;3377;106;2;2.0;1.0
107;3392;107;2;2.0;1.0
108;3399;108;1;1.0;0.0
109;3413;109;1;1.0;0.0
110;3430;110;1;1.0;0.0
111;3445;111;2;2.0;1.0
112;3448;112;2;2.0;1.0
113;3457;113;4;4.0;2.23606797749979
114;3467;114;3;4.0;2.0
115;3474;115;1;1.0;0.0
116;3477;116;1;1.0;0.0
117;3484;117;1;1.0;0.0
118;3487;118;1;1.0;0.0
119;3498;119;1;1.0;0.0
120;3502;120;1;1.0;0.0
121;3517;121;1;1.0;0.0
122;3522;122;2;2.0;1.0
123;3534;123;3;3.0;1.4142135623730951
124;3540;124;2;2.0;1.0
125;3544;125;2;2.0;1.0
126;3555;126;2;3.0;1.0
127;3558;127;2;2.0;1.0
128;3563;128;2;2.0;1.0
129;3566;129;1;1.0;0.0
130;3577;130;3;5.0;1.4142135623730951
131;3583;131;1;1.0;0.0
132;3586;132;1;1.0;0.0
133;3590;133;1;1.0;0.0
134;3599;134;1;1.0;0.0
135;3619;135;1;1.0;0.0
136;3631;136;4;4.0;2.23606797749979
137;3636;137;2;2.0;1.0
138;3641;138;2;3.0;1.0
139;3649;139;2;2.0;1.0
140;3657;140;1;1.0;0.0
141;3669;141;1;1.0;0.0
142;3676;142;1;1.0;0.0
143;3681;143;6;7.0;2.8284271247461903
144;3707;144;2;2.0;1.0
145;3730;145;4;5.0;2.23606797749979
146;3741;146;2;2.0;1.0
147;3749;147;7;12.0;4.47213595499958
148;3757;148;1;1.0;0.0
149;3764;149;5;5.0;2.0
150;3770;150;1;1.0;0.0
151;3779;151;4;5.0;2.23606797749979
152;3786;152;2;2.0;1.0
153;3796;153;4;4.0;1.4142135623730951
154;3811;154;1;1.0;0.0
155;3813;155;1;1.0;0.0
156;3815;156;2;2.0;1.0
157;3823;157;1;1.0;0.0
158;3828;158;2;3.0;1.0
159;3837;159;4;4.0;2.23606797749979
160;3850;160;3;3.0;2.0
161;3861;161;1;1.0;0.0
162;3863;162;2;2.0;1.0
163;3873;163;2;2.0;1.0
164;3881;164;3;3.0;1.4142135623730951
165;3887;165;5;5.0;3.1622776601683795
166;3894;166;1;1.0;0.0
167;3906;167;1;1.0;0.0
168;3929;168;1;1.0;0.0
169;3932;169;2;2.0;1.0
170;3942;170;1;1.0;0.0
171;3946;171;1;1.0;0.0
172;3951;172;1;1.0;0.0
173;3957;173;1;1.0;0.0
174;3964;174;1;1.0;0.0
175;3967;175;1;1.0;0.0
176;3969;176;1;1.0;0.0
177;3974;177;1;1.0;0.0
178;3980;178;1;1.0;0.0
179;3988;179;2;2.0;1.0
180;3992;180;1;1.0;0.0
181;3997;181;2;2.0;1.0
182;4000;182;1;1.0;0.0
183;4020;183;3;4.0;2.0
184;4030;184;2;3.0;1.0
185;4033;185;1;1.0;0.0
186;4037;186;3;3.0;2.0
187;4050;187;2;2.0;1.0
188;4053;188;1;1.0;0.0
189;4055;189;3;4.0;1.4142135623730951
190;4062;190;3;3.0;1.4142135623730951
191;4082;191;3;4.0;2.0
192;4090;192;3;3.0;1.4142135623730951
193;4096;193;2;2.0;1.0
194;4099;194;8;10.0;2.23606797749979
195;4108;195;3;3.0;2.0
