;timestep;number;lifetime;total dissipation;spatial linear size
17479;128562;17479;3;3.0;1.4142135623730951
17480;128567;17480;1;1.0;0.0
17481;128570;17481;1;1.0;0.0
17482;128572;17482;1;1.0;0.0
17483;128576;17483;1;1.0;0.0
17484;128579;17484;2;2.0;1.0
17485;128583;17485;1;1.0;0.0
17486;128591;17486;2;2.0;1.0
17487;128594;17487;7;13.0;2.23606797749979
17488;128602;17488;2;3.0;1.0
17489;128605;17489;9;11.0;2.8284271247461903
17490;128617;17490;1;1.0;0.0
17491;128619;17491;3;3.0;2.0
17492;128625;17492;29;77.0;12.529964086141668
17493;128656;17493;3;6.0;2.0
17494;128662;17494;1;1.0;0.0
17495;128664;17495;1;1.0;0.0
17496;128667;17496;1;1.0;0.0
17497;128669;17497;5;6.0;2.23606797749979
17498;128677;17498;1;1.0;0.0
17499;128680;17499;1;1.0;0.0
17500;128686;17500;1;1.0;0.0
17501;128688;17501;1;1.0;0.0
17502;128691;17502;1;1.0;0.0
17503;128694;17503;15;39.0;6.708203932499369
17504;128710;17504;1;1.0;0.0
17505;128712;17505;51;168.0;20.8806130178211
17506;128764;17506;1;2.0;1.0
17507;128766;17507;1;1.0;0.0
17508;128769;17508;1;1.0;0.0
17509;128772;17509;1;1.0;0.0
17510;128774;17510;1;1.0;0.0
17511;128777;17511;27;106.0;8.602325267042627
17512;128805;17512;2;2.0;1.0
17513;128808;17513;1;1.0;0.0
17514;128811;17514;3;3.0;1.4142135623730951
17515;128816;17515;2;3.0;1.4142135623730951
17516;128819;17516;2;2.0;1.0
17517;128823;17517;13;27.0;4.47213595499958
17518;128837;17518;8;19.0;5.385164807134504
17519;128847;17519;1;1.0;0.0
17520;128849;17520;1;1.0;0.0
17521;128852;17521;1;1.0;0.0
17522;128854;17522;1;1.0;0.0
17523;128856;17523;1;1.0;0.0
17524;128859;17524;7;7.0;4.47213595499958
17525;128867;17525;13;33.0;7.280109889280518
17526;128883;17526;1;1.0;0.0
17527;128885;17527;1;1.0;0.0
17528;128889;17528;11;19.0;5.0
17529;128901;17529;9;20.0;6.324555320336759
17530;128913;17530;7;8.0;3.0
17531;128921;17531;1;1.0;0.0
17532;128923;17532;5;8.0;2.23606797749979
17533;128929;17533;12;21.0;5.830951894845301
17534;128942;17534;5;6.0;2.8284271247461903
17535;128950;17535;1;1.0;0.0
17536;128952;17536;9;14.0;5.0990195135927845
17537;128962;17537;4;4.0;1.4142135623730951
17538;128967;17538;1;1.0;0.0
17539;128971;17539;7;19.0;4.242640687119285
17540;128981;17540;5;5.0;1.4142135623730951
17541;128988;17541;2;2.0;1.0
17542;128992;17542;22;77.0;8.602325267042627
17543;129016;17543;3;4.0;1.4142135623730951
17544;129020;17544;27;69.0;12.649110640673518
17545;129050;17545;2;2.0;1.0
17546;129053;17546;4;4.0;2.23606797749979
17547;129059;17547;1;1.0;0.0
17548;129063;17548;1;1.0;0.0
17549;129066;17549;1;1.0;0.0
17550;129068;17550;1;1.0;0.0
17551;129070;17551;7;11.0;4.47213595499958
17552;129081;17552;1;1.0;1.0
17553;129084;17553;1;1.0;0.0
17554;129086;17554;2;2.0;1.0
17555;129089;17555;13;28.0;5.385164807134504
17556;129103;17556;1;1.0;1.0
17557;129110;17557;1;1.0;0.0
17558;129113;17558;1;1.0;0.0
17559;129115;17559;1;1.0;0.0
17560;129123;17560;1;1.0;0.0
17561;129126;17561;5;5.0;3.1622776601683795
17562;129132;17562;46;168.0;23.194827009486403
17563;129179;17563;2;2.0;1.0
17564;129182;17564;18;42.0;10.198039027185569
17565;129202;17565;1;1.0;0.0
17566;129204;17566;1;1.0;0.0
17567;129206;17567;1;1.0;0.0
17568;129208;17568;2;2.0;1.0
17569;129211;17569;1;1.0;0.0
17570;129213;17570;7;15.0;3.1622776601683795
17571;129221;17571;2;2.0;1.0
17572;129224;17572;29;100.0;12.083045973594572
17573;129258;17573;3;4.0;1.4142135623730951
17574;129263;17574;1;1.0;0.0
17575;129265;17575;1;1.0;0.0
17576;129269;17576;2;3.0;2.0
17577;129273;17577;15;20.0;5.0
17578;129290;17578;1;1.0;0.0
17579;129292;17579;3;3.0;1.4142135623730951
17580;129299;17580;2;2.0;1.4142135623730951
17581;129303;17581;2;2.0;1.0
17582;129307;17582;22;63.0;12.083045973594572
17583;129330;17583;3;3.0;1.4142135623730951
17584;129334;17584;1;1.0;0.0
17585;129337;17585;5;7.0;2.8284271247461903
17586;129343;17586;23;71.0;9.219544457292887
17587;129368;17587;1;1.0;0.0
17588;129370;17588;5;6.0;2.23606797749979
17589;129376;17589;2;2.0;1.0
17590;129381;17590;1;1.0;0.0
17591;129385;17591;5;6.0;2.23606797749979
17592;129391;17592;59;168.0;15.811388300841896
17593;129451;17593;1;1.0;1.0
17594;129453;17594;9;14.0;4.47213595499958
17595;129463;17595;1;1.0;0.0
17596;129470;17596;3;3.0;2.0
17597;129477;17597;1;1.0;0.0
17598;129481;17598;1;1.0;0.0
17599;129485;17599;4;5.0;2.23606797749979
17600;129492;17600;2;2.0;1.0
17601;129495;17601;2;2.0;1.0
17602;129501;17602;3;3.0;1.4142135623730951
17603;129505;17603;1;1.0;0.0
17604;129507;17604;2;2.0;1.0
17605;129510;17605;42;100.0;11.40175425099138
17606;129553;17606;1;1.0;0.0
17607;129555;17607;1;2.0;1.0
17608;129559;17608;10;17.0;5.0990195135927845
17609;129570;17609;4;4.0;1.4142135623730951
17610;129575;17610;2;3.0;1.0
17611;129578;17611;7;14.0;3.1622776601683795
17612;129586;17612;2;2.0;1.0
17613;129591;17613;1;1.0;0.0
17614;129595;17614;1;1.0;0.0
17615;129597;17615;1;1.0;0.0
17616;129599;17616;1;2.0;1.0
17617;129604;17617;2;2.0;1.0
17618;129607;17618;1;1.0;0.0
17619;129609;17619;6;7.0;2.8284271247461903
17620;129618;17620;1;1.0;0.0
17621;129622;17621;1;1.0;0.0
17622;129624;17622;1;1.0;1.0
17623;129626;17623;6;10.0;2.8284271247461903
17624;129633;17624;9;12.0;4.242640687119285
17625;129646;17625;9;11.0;5.656854249492381
17626;129657;17626;2;2.0;1.0
17627;129662;17627;1;1.0;0.0
17628;129665;17628;2;2.0;1.0
17629;129670;17629;7;16.0;3.605551275463989
17630;129678;17630;108;663.0;18.681541692269406
17631;129787;17631;57;234.0;15.620499351813308
17632;129845;17632;7;10.0;3.1622776601683795
17633;129854;17633;1;1.0;0.0
17634;129856;17634;1;1.0;0.0
17635;129859;17635;1;1.0;0.0
17636;129862;17636;2;2.0;1.0
17637;129865;17637;2;2.0;1.0
17638;129871;17638;1;1.0;0.0
17639;129873;17639;1;1.0;0.0
17640;129876;17640;1;1.0;0.0
17641;129881;17641;1;1.0;0.0
17642;129885;17642;1;1.0;0.0
17643;129887;17643;8;18.0;5.385164807134504
17644;129896;17644;1;1.0;1.0
17645;129899;17645;2;2.0;1.0
17646;129902;17646;2;2.0;1.0
17647;129906;17647;11;20.0;4.47213595499958
17648;129920;17648;8;10.0;4.242640687119285
17649;129929;17649;1;1.0;0.0
17650;129931;17650;1;1.0;0.0
17651;129934;17651;15;45.0;7.0710678118654755
17652;129950;17652;1;1.0;0.0
17653;129952;17653;1;1.0;0.0
17654;129955;17654;2;2.0;1.0
17655;129958;17655;3;4.0;1.4142135623730951
17656;129964;17656;14;20.0;8.06225774829855
17657;129981;17657;1;1.0;0.0
17658;129984;17658;12;13.0;5.0990195135927845
17659;130001;17659;4;4.0;2.23606797749979
17660;130006;17660;1;1.0;0.0
17661;130008;17661;12;25.0;7.280109889280518
17662;130021;17662;5;6.0;3.1622776601683795
17663;130036;17663;4;4.0;3.0
17664;130042;17664;23;65.0;9.219544457292887
17665;130066;17665;1;1.0;0.0
17666;130070;17666;1;1.0;1.0
17667;130072;17667;1;1.0;0.0
17668;130074;17668;5;5.0;4.0
17669;130082;17669;6;9.0;3.1622776601683795
17670;130092;17670;2;2.0;1.0
17671;130103;17671;3;4.0;1.4142135623730951
17672;130107;17672;8;19.0;3.0
17673;130117;17673;1;1.0;0.0
17674;130121;17674;6;11.0;3.605551275463989
17675;130129;17675;1;1.0;0.0
17676;130134;17676;5;7.0;1.4142135623730951
17677;130140;17677;1;1.0;0.0
17678;130142;17678;9;11.0;5.0990195135927845
17679;130152;17679;13;19.0;6.324555320336759
17680;130167;17680;1;1.0;0.0
17681;130172;17681;5;6.0;2.23606797749979
17682;130179;17682;4;4.0;2.23606797749979
17683;130187;17683;4;4.0;2.23606797749979
17684;130193;17684;5;5.0;4.0
17685;130199;17685;1;1.0;0.0
17686;130201;17686;1;1.0;0.0
17687;130205;17687;17;67.0;8.54400374531753
17688;130223;17688;4;5.0;2.0
17689;130229;17689;1;1.0;0.0
17690;130231;17690;23;47.0;12.041594578792296
17691;130255;17691;1;1.0;0.0
17692;130258;17692;1;1.0;0.0
17693;130260;17693;37;192.0;18.24828759089466
17694;130298;17694;2;2.0;1.0
17695;130301;17695;1;1.0;0.0
17696;130303;17696;1;1.0;1.0
17697;130307;17697;1;1.0;0.0
17698;130309;17698;1;1.0;0.0
17699;130311;17699;2;2.0;1.0
17700;130315;17700;2;2.0;1.0
17701;130318;17701;1;1.0;0.0
17702;130320;17702;1;1.0;0.0
17703;130322;17703;3;3.0;1.4142135623730951
17704;130327;17704;1;1.0;0.0
17705;130330;17705;1;1.0;0.0
17706;130336;17706;2;2.0;1.0
17707;130341;17707;1;1.0;0.0
17708;130345;17708;1;1.0;0.0
17709;130347;17709;4;4.0;2.23606797749979
17710;130352;17710;2;2.0;1.0
17711;130355;17711;1;1.0;0.0
17712;130357;17712;38;208.0;10.0
17713;130396;17713;3;3.0;1.4142135623730951
17714;130400;17714;1;1.0;0.0
17715;130402;17715;13;24.0;6.324555320336759
17716;130416;17716;1;1.0;0.0
17717;130419;17717;1;1.0;0.0
17718;130421;17718;1;1.0;0.0
17719;130424;17719;5;5.0;4.0
17720;130430;17720;23;134.0;9.433981132056603
17721;130454;17721;16;33.0;9.433981132056603
17722;130471;17722;1;1.0;0.0
17723;130473;17723;1;1.0;0.0
17724;130478;17724;14;30.0;6.324555320336759
17725;130493;17725;25;71.0;7.810249675906654
17726;130520;17726;2;2.0;1.0
17727;130523;17727;1;1.0;0.0
17728;130525;17728;4;7.0;2.23606797749979
17729;130530;17729;1;1.0;0.0
17730;130534;17730;1;1.0;0.0
17731;130537;17731;1;1.0;0.0
17732;130539;17732;1;1.0;0.0
17733;130542;17733;23;79.0;10.295630140987
17734;130566;17734;1;1.0;0.0
17735;130568;17735;1;1.0;0.0
17736;130570;17736;1;1.0;0.0
17737;130572;17737;1;1.0;1.0
17738;130577;17738;1;1.0;1.0
17739;130582;17739;1;2.0;1.0
17740;130584;17740;1;1.0;1.0
17741;130587;17741;1;1.0;0.0
17742;130589;17742;3;3.0;1.4142135623730951
17743;130593;17743;1;1.0;0.0
17744;130598;17744;1;1.0;0.0
17745;130600;17745;1;1.0;0.0
17746;130604;17746;2;2.0;1.0
17747;130607;17747;6;11.0;3.605551275463989
17748;130615;17748;1;1.0;1.0
17749;130618;17749;23;38.0;10.198039027185569
17750;130642;17750;1;1.0;0.0
17751;130645;17751;8;14.0;3.1622776601683795
17752;130654;17752;6;12.0;3.605551275463989
17753;130663;17753;19;46.0;14.142135623730951
17754;130683;17754;3;4.0;2.0
17755;130687;17755;26;53.0;8.602325267042627
17756;130714;17756;1;1.0;0.0
17757;130717;17757;2;2.0;1.0
17758;130722;17758;1;1.0;0.0
17759;130728;17759;14;36.0;7.280109889280518
17760;130743;17760;3;3.0;1.4142135623730951
17761;130748;17761;1;1.0;0.0
17762;130750;17762;1;1.0;0.0
17763;130753;17763;1;1.0;0.0
17764;130755;17764;1;1.0;0.0
17765;130757;17765;38;148.0;13.92838827718412
17766;130796;17766;2;2.0;1.0
17767;130800;17767;9;20.0;5.385164807134504
17768;130813;17768;18;36.0;10.816653826391969
17769;130835;17769;16;42.0;9.486832980505138
17770;130852;17770;1;1.0;0.0
17771;130854;17771;1;1.0;0.0
17772;130856;17772;1;1.0;0.0
17773;130858;17773;1;1.0;0.0
17774;130860;17774;1;1.0;1.0
17775;130868;17775;4;6.0;3.0
17776;130873;17776;4;5.0;2.23606797749979
17777;130879;17777;1;1.0;0.0
17778;130886;17778;1;1.0;0.0
17779;130888;17779;23;46.0;6.4031242374328485
17780;130912;17780;20;39.0;8.06225774829855
17781;130934;17781;1;1.0;1.0
17782;130936;17782;2;2.0;1.0
17783;130939;17783;4;4.0;2.23606797749979
17784;130946;17784;2;2.0;1.0
17785;130954;17785;1;1.0;0.0
17786;130956;17786;10;16.0;3.605551275463989
17787;130969;17787;12;24.0;6.4031242374328485
17788;130986;17788;24;115.0;11.704699910719626
17789;131011;17789;17;35.0;7.615773105863909
17790;131029;17790;11;30.0;7.280109889280518
17791;131043;17791;2;2.0;1.0
17792;131046;17792;2;2.0;1.0
17793;131051;17793;3;3.0;2.0
17794;131055;17794;1;1.0;0.0
17795;131057;17795;1;1.0;0.0
17796;131059;17796;9;12.0;4.47213595499958
17797;131069;17797;2;2.0;1.0
17798;131073;17798;9;13.0;4.0
17799;131083;17799;7;10.0;3.1622776601683795
17800;131091;17800;3;3.0;2.0
17801;131095;17801;1;1.0;0.0
17802;131097;17802;27;98.0;12.529964086141668
17803;131126;17803;2;2.0;1.0
17804;131130;17804;1;1.0;0.0
17805;131132;17805;1;1.0;0.0
17806;131135;17806;1;1.0;0.0
17807;131137;17807;2;2.0;1.0
17808;131141;17808;16;29.0;7.810249675906654
17809;131160;17809;1;1.0;0.0
17810;131163;17810;23;57.0;10.0
17811;131187;17811;5;8.0;3.1622776601683795
17812;131193;17812;3;3.0;1.4142135623730951
17813;131197;17813;1;1.0;1.0
17814;131203;17814;9;16.0;5.0
17815;131213;17815;5;9.0;3.1622776601683795
17816;131219;17816;4;4.0;1.4142135623730951
17817;131224;17817;1;1.0;0.0
17818;131226;17818;5;6.0;3.1622776601683795
17819;131233;17819;1;1.0;0.0
17820;131239;17820;6;8.0;3.0
17821;131248;17821;1;1.0;1.0
17822;131250;17822;8;12.0;4.0
17823;131262;17823;1;1.0;0.0
17824;131265;17824;1;1.0;0.0
17825;131267;17825;5;5.0;3.1622776601683795
17826;131274;17826;1;1.0;0.0
17827;131276;17827;3;3.0;1.4142135623730951
17828;131280;17828;3;3.0;2.0
17829;131284;17829;3;4.0;2.0
17830;131288;17830;1;1.0;0.0
17831;131290;17831;2;2.0;1.0
17832;131297;17832;5;6.0;2.23606797749979
17833;131305;17833;1;1.0;0.0
17834;131308;17834;12;32.0;5.0990195135927845
17835;131322;17835;1;2.0;1.0
17836;131325;17836;5;9.0;3.1622776601683795
17837;131331;17837;49;197.0;17.26267650163207
17838;131381;17838;11;17.0;5.830951894845301
17839;131395;17839;5;8.0;2.23606797749979
17840;131402;17840;15;27.0;4.123105625617661
17841;131419;17841;1;1.0;0.0
17842;131421;17842;1;1.0;1.0
17843;131423;17843;4;5.0;2.23606797749979
17844;131428;17844;2;2.0;1.0
17845;131431;17845;3;3.0;1.4142135623730951
17846;131435;17846;2;2.0;1.0
17847;131438;17847;1;1.0;1.0
17848;131440;17848;1;1.0;0.0
17849;131442;17849;2;2.0;1.0
17850;131446;17850;5;5.0;4.0
17851;131456;17851;3;3.0;1.4142135623730951
17852;131460;17852;1;1.0;0.0
17853;131469;17853;12;16.0;7.280109889280518
17854;131483;17854;14;32.0;7.810249675906654
17855;131499;17855;30;94.0;15.132745950421556
