;timestep;number;lifetime;total dissipation;spatial linear size
0;15011;0;1;1.0;0.0
1;15028;1;1;1.0;0.0
2;15037;2;3;4.0;1.4142135623730951
3;15053;3;1;1.0;0.0
4;15082;4;1;1.0;0.0
5;15093;5;1;1.0;0.0
6;15111;6;1;1.0;0.0
7;15118;7;1;1.0;0.0
8;15136;8;2;2.0;1.0
9;15159;9;2;2.0;1.0
10;15178;10;1;1.0;0.0
11;15191;11;1;1.0;0.0
12;15217;12;1;1.0;0.0
13;15224;13;5;6.0;3.1622776601683795
14;15256;14;1;1.0;0.0
15;15261;15;1;1.0;0.0
16;15267;16;1;1.0;0.0
17;15290;17;1;1.0;0.0
18;15295;18;1;1.0;0.0
19;15299;19;1;1.0;0.0
20;15306;20;1;1.0;0.0
21;15317;21;1;1.0;0.0
22;15335;22;3;4.0;1.4142135623730951
23;15374;23;1;1.0;0.0
24;15396;24;1;1.0;0.0
25;15400;25;2;2.0;1.0
26;15414;26;1;1.0;0.0
27;15429;27;2;2.0;1.0
28;15433;28;1;1.0;0.0
29;15440;29;1;1.0;0.0
30;15447;30;1;1.0;0.0
31;15461;31;1;1.0;0.0
32;15502;32;1;1.0;0.0
33;15514;33;1;1.0;0.0
34;15518;34;1;1.0;0.0
35;15541;35;1;1.0;0.0
36;15583;36;2;2.0;1.0
37;15601;37;4;6.0;2.23606797749979
38;15611;38;1;1.0;0.0
39;15625;39;1;1.0;0.0
40;15648;40;1;1.0;0.0
41;15665;41;1;1.0;0.0
42;15672;42;1;1.0;0.0
43;15690;43;1;1.0;0.0
44;15709;44;1;1.0;0.0
45;15714;45;1;1.0;0.0
46;15729;46;1;1.0;0.0
47;15744;47;1;1.0;0.0
48;15746;48;1;1.0;0.0
49;15771;49;1;1.0;0.0
50;15777;50;4;5.0;2.23606797749979
51;15798;51;1;1.0;0.0
52;15800;52;1;1.0;0.0
53;15832;53;1;1.0;0.0
54;15840;54;1;1.0;0.0
55;15848;55;1;1.0;0.0
56;15863;56;1;1.0;0.0
57;15870;57;1;1.0;0.0
58;15889;58;1;1.0;0.0
59;15913;59;1;1.0;0.0
60;15924;60;1;1.0;0.0
61;15927;61;1;1.0;0.0
62;15930;62;1;1.0;0.0
63;15963;63;1;1.0;0.0
64;15971;64;1;1.0;0.0
65;16003;65;1;1.0;0.0
66;16006;66;1;1.0;0.0
67;16039;67;2;2.0;1.0
68;16054;68;2;2.0;1.0
69;16064;69;1;1.0;0.0
70;16071;70;1;1.0;0.0
71;16081;71;1;1.0;0.0
72;16084;72;1;1.0;0.0
73;16111;73;2;2.0;1.0
74;16119;74;1;1.0;0.0
75;16140;75;1;1.0;0.0
76;16144;76;1;1.0;0.0
77;16151;77;1;1.0;0.0
78;16168;78;1;1.0;0.0
79;16174;79;1;1.0;0.0
80;16177;80;1;1.0;0.0
81;16184;81;1;1.0;0.0
82;16198;82;1;1.0;0.0
83;16206;83;1;1.0;0.0
84;16208;84;1;1.0;0.0
85;16214;85;1;1.0;0.0
86;16242;86;1;1.0;0.0
87;16250;87;2;2.0;1.0
88;16255;88;1;1.0;0.0
89;16259;89;3;3.0;1.4142135623730951
90;16268;90;1;1.0;0.0
91;16275;91;1;1.0;0.0
92;16291;92;2;2.0;1.0
93;16296;93;2;2.0;1.0
94;16307;94;1;1.0;0.0
95;16309;95;1;1.0;0.0
96;16314;96;1;1.0;0.0
97;16329;97;1;1.0;0.0
98;16336;98;1;1.0;0.0
99;16339;99;1;1.0;0.0
100;16343;100;2;2.0;1.0
101;16347;101;2;2.0;1.0
102;16354;102;1;1.0;0.0
103;16368;103;2;2.0;1.0
104;16372;104;1;1.0;0.0
105;16392;105;1;1.0;0.0
106;16406;106;1;1.0;0.0
107;16418;107;2;2.0;1.0
108;16430;108;1;1.0;0.0
109;16438;109;1;1.0;0.0
110;16442;110;1;1.0;0.0
111;16446;111;3;4.0;2.0
112;16477;112;1;1.0;0.0
113;16499;113;1;1.0;0.0
114;16516;114;3;3.0;2.0
115;16541;115;1;1.0;0.0
116;16568;116;1;1.0;0.0
117;16602;117;1;1.0;0.0
118;16607;118;1;1.0;0.0
119;16627;119;1;1.0;0.0
120;16632;120;1;1.0;0.0
121;16638;121;1;1.0;0.0
122;16649;122;1;1.0;0.0
123;16685;123;1;1.0;0.0
124;16688;124;1;1.0;0.0
125;16714;125;1;1.0;0.0
126;16719;126;1;1.0;0.0
127;16725;127;1;1.0;0.0
128;16731;128;1;1.0;0.0
129;16752;129;2;2.0;1.0
130;16765;130;1;1.0;0.0
131;16772;131;1;1.0;0.0
132;16799;132;1;1.0;0.0
133;16809;133;2;2.0;1.0
134;16817;134;1;1.0;0.0
135;16831;135;1;1.0;0.0
136;16841;136;1;1.0;0.0
137;16861;137;1;1.0;0.0
138;16877;138;1;1.0;0.0
139;16880;139;2;2.0;1.0
140;16919;140;1;1.0;0.0
141;16948;141;1;1.0;0.0
142;17009;142;1;1.0;0.0
143;17015;143;1;1.0;0.0
144;17023;144;1;1.0;0.0
145;17025;145;1;1.0;0.0
146;17027;146;1;1.0;0.0
147;17033;147;1;1.0;0.0
148;17042;148;1;1.0;0.0
149;17050;149;1;1.0;0.0
150;17059;150;1;1.0;0.0
151;17067;151;1;1.0;0.0
152;17121;152;1;1.0;0.0
153;17133;153;1;1.0;0.0
154;17138;154;1;1.0;0.0
155;17150;155;2;2.0;1.0
156;17166;156;2;2.0;1.0
157;17221;157;2;2.0;1.0
158;17224;158;1;1.0;0.0
159;17283;159;2;2.0;1.0
160;17300;160;1;1.0;0.0
161;17323;161;2;2.0;1.0
162;17342;162;2;4.0;1.0
163;17359;163;1;1.0;0.0
164;17387;164;1;1.0;0.0
165;17400;165;1;1.0;0.0
166;17407;166;1;1.0;0.0
167;17409;167;1;1.0;0.0
168;17414;168;1;1.0;0.0
169;17451;169;3;3.0;1.4142135623730951
170;17470;170;4;5.0;2.23606797749979
171;17480;171;1;1.0;0.0
