chi_square1;degrees_of_freedom1;chi_square_ndof1;chi_square2;degrees_of_freedom2;chi_square_ndof2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
81.19303941128283;68.0;1.1940152854600417;18.4268845011757;13.0;1.4174526539365924;gamma1_gamma3_1;10.5;80.5;70;5.5;20.5;15;200;2.82+/-0.05;200
152.11011349052666;94.0;1.6181926967077305;93.22894768791011;89.0;1.0475162661562933;gamma1_gamma3_2;4.5;100.5;96;9.5;100.5;91;200;2.775+/-0.004;200
