;timestep;number;lifetime;total dissipation;spatial linear size
0;20036;0;31;243.0;11.575836902790225
1;20069;1;19;120.0;6.164414002968976
2;20089;2;26;93.0;9.1104335791443
3;20123;3;4;6.0;3.0
4;20132;4;7;10.0;4.47213595499958
5;20145;5;9;26.0;4.123105625617661
6;20158;6;1;1.0;0.0
7;20163;7;1;1.0;0.0
8;20171;8;37;175.0;10.816653826391969
9;20215;9;1;1.0;0.0
10;20217;10;1;1.0;0.0
11;20219;11;4;6.0;2.23606797749979
12;20226;12;1;1.0;0.0
13;20229;13;1;1.0;0.0
14;20233;14;3;3.0;1.4142135623730951
15;20242;15;8;11.0;3.7416573867739413
16;20257;16;2;2.0;1.0
17;20263;17;1;1.0;0.0
18;20265;18;37;212.0;7.0
19;20303;19;1;1.0;0.0
20;20310;20;5;8.0;2.449489742783178
21;20319;21;35;201.0;10.488088481701515
22;20357;22;13;36.0;5.656854249492381
23;20378;23;23;97.0;5.196152422706632
24;20402;24;5;7.0;2.0
25;20409;25;2;2.0;1.0
26;20414;26;8;9.0;4.123105625617661
27;20425;27;1;1.0;0.0
28;20429;28;1;1.0;0.0
29;20435;29;2;3.0;1.0
30;20438;30;1;1.0;0.0
31;20443;31;3;3.0;2.0
32;20448;32;10;15.0;3.3166247903554
33;20460;33;9;23.0;5.0990195135927845
34;20486;34;1;1.0;0.0
35;20491;35;1;1.0;0.0
36;20493;36;57;422.0;14.247806848775006
37;20558;37;1;1.0;0.0
38;20560;38;1;1.0;0.0
39;20562;39;6;8.0;2.23606797749979
40;20570;40;13;40.0;5.0990195135927845
41;20596;41;7;14.0;3.1622776601683795
42;20613;42;31;276.0;8.246211251235321
43;20646;43;2;2.0;1.0
44;20650;44;8;16.0;4.58257569495584
45;20659;45;1;1.0;0.0
46;20661;46;4;4.0;1.7320508075688772
47;20666;47;115;1691.0;18.193405398660254
48;20785;48;11;14.0;3.7416573867739413
49;20798;49;1;1.0;0.0
50;20801;50;14;25.0;4.898979485566356
51;20823;51;34;221.0;8.18535277187245
52;20874;52;2;2.0;1.0
53;20877;53;47;329.0;9.539392014169456
54;20927;54;10;18.0;4.242640687119285
55;20939;55;1;1.0;0.0
56;20948;56;1;1.0;0.0
57;20950;57;1;1.0;0.0
58;20952;58;31;240.0;12.328828005937952
59;20984;59;5;5.0;2.449489742783178
60;20990;60;13;21.0;5.0990195135927845
