fit function;variable;condition;left bin edge;right bin edge;count of bins;bootstrap size;amplitude from fit result;exponent from fit result;covariance c_11;covariance c_12;covariance c_22
P_of_S;total dissipation;-;5.0;500.0;494;200;(9.65+/-0.16)e+03;2.098+/-0.004;25143.875060760703;0.6519406912404909;1.800369366864443e-05
P_of_T;lifetime;-;5.0;100.0;94;200;(1.649+/-0.035)e+04;2.158+/-0.007;122456.8151488623;2.3992913597544474;4.838647923336532e-05
P_of_L;spatial linear size;-;5.0;30.0;24;200;(1.96+/-0.07)e+04;2.150+/-0.014;479303.7529496463;9.615819159609051;0.0001965186065466
E_of_S_T;total dissipation;lifetime;5.0;120.0;114;200;0.755+/-0.006;1.4967+/-0.0025;3.410984774283249e-05;-1.393304030995441e-05;6.092059635487042e-06
E_of_T_S;lifetime;total dissipation;5.0;400.0;394;200;1.507+/-0.006;1.5701+/-0.0027;4.032441993671965e-05;1.5986604437855113e-05;7.043517225408103e-06
E_of_S_L;total dissipation;spatial linear size;5.0;20.0;14;200;0.902+/-0.021;1.982+/-0.010;0.0004525568800871;-0.0002177466739729;0.0001081152883223
E_of_L_S;spatial linear size;total dissipation;5.0;400.0;394;200;0.986+/-0.005;1.857+/-0.004;2.0386318853783164e-05;1.5975151739918792e-05;1.3979472472181392e-05
E_of_T_L;lifetime;spatial linear size;5.0;20.0;14;200;1.350+/-0.018;1.258+/-0.006;0.000316489011202;-0.0001008403044184;3.3166399662666094e-05
E_of_L_T;spatial linear size;lifetime;5.0;100.0;94;200;0.864+/-0.004;1.2769+/-0.0025;1.905038526773765e-05;1.0780445002833079e-05;6.486116023487329e-06
