chi_square;degrees_of_freedom;fit function;variable;condition;left bin edge;right bin edge;count of bins;bootstrap size;amplitude from fit result;exponent from fit result;covariance c_11;covariance c_12;covariance c_22
267.67034141273155;258.0;P_of_S;total dissipation;-;40.5;300.5;260;200;(3.6+/-0.5)e+03;2.153+/-0.027;205955.9276937384;12.0303053112763;0.0007192059044459
268.5545789071315;258.0;P_of_T;lifetime;-;40.5;300.5;260;200;(8.8+/-1.0)e+03;2.289+/-0.025;1070602.3751041817;25.502192675312013;0.0006181500216524
57.854658915553344;38.0;P_of_L;spatial linear size;-;10.5;50.5;40;200;(5.2+/-0.5)e+03;2.132+/-0.031;255133.0607335745;15.493641731909555;0.0009550001838814
254.57610050971024;208.0;E_of_S_T;total dissipation;lifetime;40.5;250.5;210;200;0.497+/-0.024;1.603+/-0.010;0.0005691214423579;-0.0002460841940082;0.0001077837210319
257.50304051184065;208.0;E_of_T_S;lifetime;total dissipation;40.5;250.5;210;200;1.52+/-0.04;1.575+/-0.016;0.0019698441933348;0.0006925845268072;0.0002464656219822
54.07710448316696;43.0;E_of_S_L;total dissipation;spatial linear size;25.5;70.5;45;200;0.28+/-0.05;2.34+/-0.05;0.0022989242804324;-0.0021619465418506;0.0020712400881166
104.92218843951608;73.0;E_of_L_S;spatial linear size;total dissipation;25.5;100.5;75;200;0.97+/-0.04;1.82+/-0.04;0.0017523558972748;0.0015068169290643;0.001309479274753
57.037489501262776;53.0;E_of_T_L;lifetime;spatial linear size;15.5;70.5;55;200;0.887+/-0.032;1.387+/-0.011;0.0010135130250616;-0.0003400254322637;0.0001164983910747
190.01835188617318;168.0;E_of_L_T;spatial linear size;lifetime;30.5;200.5;170;200;0.964+/-0.023;1.312+/-0.010;0.000543177996441642;0.00022378947270856766;9.371093391281914e-05
