chi_square1;degrees_of_freedom1;chi_square2;degrees_of_freedom2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
210.21692707472636;43.0;14.162972637017996;8.0;gamma1_gamma3_1;5.0;50.0;45;5.0;15.0;10;200;2.259+/-0.025;200
79.01898445851836;73.0;61.596266727908635;33.0;gamma1_gamma3_2;5.0;80.0;75;5.0;40.0;35;200;2.4305+/-0.0026;200
