frequency;power spectrum
0.0;263080.521
0.06283185307179587;187439.22712546992
0.12566370614359174;89693.66861944653
0.18849555921538758;50544.74139342283
0.25132741228718347;32723.761637341304
0.3141592653589793;22858.318392426376
0.37699111843077515;16289.723490337747
0.43982297150257105;12763.390801973403
0.5026548245743669;9928.496828350395
0.5654866776461628;7603.945545856497
0.6283185307179586;6128.984583862553
0.6911503837897545;5222.956581007425
0.7539822368615503;4395.67321949945
0.8168140899333463;3710.216146490638
0.8796459430051421;2957.2483878855205
0.9424777960769378;2511.381407529037
1.0053096491487339;2300.1072159042847
1.0681415022205298;2060.2450955747568
1.1309733552923256;1856.19427593632
1.1938052083641213;1694.301026152378
1.2566370614359172;1622.885552512614
1.3194689145077132;1483.1321703305046
1.382300767579509;1350.7715609438183
1.4451326206513047;1213.182434205604
1.5079644737231006;1084.907227131056
1.5707963267948966;1065.6206212632464
1.6336281798666925;996.2020773430283
1.6964600329384882;928.6453135476665
1.7592918860102842;865.6606539696761
1.8221237390820801;822.285085145982
1.8849555921538756;790.8827920067032
1.9477874452256716;713.0252602831143
2.0106192982974678;647.9102399544918
2.0734511513692637;608.3886078960013
2.1362830044410597;571.9652707705638
2.199114857512855;548.7689451665493
2.261946710584651;548.62736292413
2.324778563656447;507.04875121031006
2.3876104167282426;471.1863242039734
2.4504422698000385;442.77968121744465
2.5132741228718345;437.14875333596717
2.57610597594363;423.09116475351215
2.6389378290154264;391.7878799321543
2.701769682087222;347.2711520821043
2.764601535159018;333.1697475913828
2.827433388230814;350.1224774158666
2.8902652413026093;334.66773633584904
2.9530970943744057;315.82236633247135
3.015928947446201;300.9382516793294
3.078760800517997;284.4049520814276
3.141592653589793;280.6418518113721
3.204424506661589;265.7807186855388
3.267256359733385;250.72017345099562
3.330088212805181;252.7828541788025
3.3929200658769765;242.15847953503982
3.4557519189487724;244.3263599201143
3.5185837720205684;249.77753222862842
3.581415625092364;241.26162177174385
3.6442474781641603;222.67394073818735
3.707079331235956;209.8109730787723
3.7699111843077513;205.15625042632863
3.8327430373795477;197.80600293019486
3.895574890451343;190.4562993858484
3.9584067435231396;189.53987188855078
4.0212385965949355;186.1516753419157
4.084070449666731;182.29559180248938
4.1469023027385274;186.8764790053753
4.209734155810323;180.87168143678807
4.272566008882119;174.58857045636063
4.335397861953915;169.40607725573736
4.39822971502571;173.3589276532177
4.461061568097507;167.1513447011053
4.523893421169302;167.9363831655733
4.586725274241098;167.89586487970917
4.649557127312894;155.57350645969254
4.71238898038469;148.50924001825064
4.775220833456485;149.28725357418182
4.838052686528282;150.51027650111104
4.900884539600077;140.71512205886916
4.9637163926718735;137.33880699302253
5.026548245743669;133.73568451988348
5.0893800988154645;127.61624656379634
5.15221195188726;129.78923460733947
5.215043804959057;138.23676216216538
5.277875658030853;140.30105890943176
5.340707511102648;131.14240649962744
5.403539364174444;119.78988610066989
5.466371217246239;113.24714000765334
5.529203070318036;117.36296143324586
5.592034923389832;117.22190570290444
5.654866776461628;118.32325377195133
5.717698629533423;120.1350966329775
5.780530482605219;114.91991588339326
5.843362335677015;110.84204720992878
5.906194188748811;107.07086169042108
5.969026041820607;102.354
6.031857894892402;105.62628009968466
6.094689747964199;106.65262706597372
6.157521601035994;103.88583588779105
6.220353454107791;98.88031295338627
6.283185307179586;100.31353297515572
6.346017160251382;101.66074786697655
6.408849013323178;95.25997219668288
6.471680866394974;98.0108280865294
6.53451271946677;96.98306393341882
6.5973445725385655;93.7005102380667
6.660176425610362;91.28892719784395
6.7230082786821574;87.85300729794601
6.785840131753953;89.3711221113996
6.8486719848257485;95.20712580288311
6.911503837897545;93.31632971772953
6.974335690969341;92.04920996422678
7.037167544041137;92.30653819104272
7.099999397112932;88.13608623707307
7.162831250184728;81.80537822825627
7.225663103256525;80.17518536715023
7.288494956328321;81.2651588763911
7.351326809400116;84.4764476754424
7.414158662471912;85.12553379269701
7.476990515543707;84.67399362504084
7.539822368615503;83.71609883768967
7.6026542216873;79.99865792532667
7.665486074759095;80.96100945284226
7.728317927830891;82.14358613981817
7.791149780902686;80.27851089563278
7.853981633974482;78.68624496305851
7.916813487046279;72.44961322237644
7.979645340118075;72.39337409422743
8.042477193189871;73.64403092318136
8.105309046261667;73.58811339671668
8.168140899333462;71.34863291659799
8.230972752405258;68.14872050627464
8.293804605477055;67.59293281922493
8.35663645854885;65.0713960694683
8.419468311620646;62.663019923806104
8.482300164692441;62.41096975610873
8.545132017764239;60.7738243332913
8.607963870836034;60.616751899268465
8.67079572390783;57.854277785081585
8.733627576979625;55.89332706023685
8.79645943005142;56.93940328631092
8.859291283123216;52.646087639280935
8.922123136195014;45.74927970238904
8.984954989266809;45.74927970238904
9.047786842338605;52.646087639280935
9.1106186954104;56.93940328631092
9.173450548482196;55.89332706023685
9.236282401553993;57.854277785081585
