chi_square1;degrees_of_freedom1;chi_square_ndof1;chi_square2;degrees_of_freedom2;chi_square_ndof2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
53.66154714132865;58.0;0.9251990886435972;8.983313053491864;8.0;1.122914131686483;gamma1_gamma3_1;20.5;80.5;60;10.5;20.5;10;200;2.32+/-0.10;200
193.01830643306832;178.0;1.0843725080509456;46.73283996076014;43.0;1.0868102316455845;gamma1_gamma3_2;20.5;200.5;180;15.5;60.5;45;200;2.621+/-0.007;200
