chi_square1;degrees_of_freedom1;chi_square_ndof1;chi_square2;degrees_of_freedom2;chi_square_ndof2;fit function;left bin edge 1;right bin edge 1;count of bins 1;left bin edge 2;right bin edge 2;count of bins 2;bootstrap size;product from fit result;number of valid fits
60.054190885217125;70.0;0.8579170126459589;13.70521936818125;12.0;1.142101614015104;gamma1_gamma3_1;8.5;80.5;72;3.5;17.5;14;200;2.351+/-0.019;200
298.05604066289516;194.0;1.536371343623171;94.553248539641;53.0;1.7840235573517171;gamma1_gamma3_2;4.5;200.5;196;5.5;60.5;55;200;2.3439+/-0.0025;200
