frequency;power spectrum
0.0;2398978.119
0.06283185307179587;1801747.6380790179
0.12566370614359174;882685.201054792
0.18849555921538758;373929.3248007809
0.25132741228718347;185581.88805172892
0.3141592653589793;111162.76406254031
0.37699111843077515;73068.71943346299
0.43982297150257105;54773.25871858802
0.5026548245743669;44623.37545083535
0.5654866776461628;35876.56586621129
0.6283185307179586;28681.62382258331
0.6911503837897545;23325.550923332394
0.7539822368615503;18966.493599696983
0.8168140899333463;15624.364176530913
0.8796459430051421;13576.320646445609
0.9424777960769378;12655.447229668735
1.0053096491487339;11742.357897918315
1.0681415022205298;10667.015201127459
1.1309733552923256;9956.493649229418
1.1938052083641213;9368.992291381423
1.2566370614359172;8315.5532046889
1.3194689145077132;7126.076627371785
1.382300767579509;6319.786402074444
1.4451326206513047;5983.671466159518
1.5079644737231006;5568.421685425026
1.5707963267948966;5180.060145517658
1.6336281798666925;4663.657166418481
1.6964600329384882;4392.178747371946
1.7592918860102842;4289.542523606487
1.8221237390820801;4052.0123920539654
1.8849555921538756;3808.690033004108
1.9477874452256716;3546.3794434785495
2.0106192982974678;3288.076973158612
2.0734511513692637;3157.6893270564215
2.1362830044410597;3084.7156852257745
2.199114857512855;2920.332198494662
2.261946710584651;2726.6735919902526
2.324778563656447;2609.7535370927662
2.3876104167282426;2553.706383442267
2.4504422698000385;2403.0665242899345
2.5132741228718345;2304.441725619686
2.57610597594363;2193.478768742024
2.6389378290154264;2189.153975962781
2.701769682087222;2142.892024523823
2.764601535159018;1995.8148709212821
2.827433388230814;1833.3901934330722
2.8902652413026093;1781.0006914535293
2.9530970943744057;1799.8050158546757
3.015928947446201;1749.7776894949145
3.078760800517997;1658.7104460882474
3.141592653589793;1561.6926677908323
3.204424506661589;1487.4121121905805
3.267256359733385;1456.3679929929503
3.330088212805181;1455.0767407662888
3.3929200658769765;1450.8413747109557
3.4557519189487724;1381.5186518490473
3.5185837720205684;1315.2508962676038
3.581415625092364;1196.8171515853815
3.6442474781641603;1164.850532216211
3.707079331235956;1191.2011163976426
3.7699111843077513;1199.8707745260908
3.8327430373795477;1179.8629308829518
3.895574890451343;1131.580997224186
3.9584067435231396;1116.1996217228545
4.0212385965949355;1048.758211137999
4.084070449666731;1029.0094103576332
4.1469023027385274;996.0442419074324
4.209734155810323;976.3981384812104
4.272566008882119;967.523296414377
4.335397861953915;914.3877993620289
4.39822971502571;867.3608906203087
4.461061568097507;878.6230415326601
4.523893421169302;870.935974439034
4.586725274241098;875.220049968362
4.649557127312894;887.1051257366229
4.71238898038469;860.7308938331047
4.775220833456485;820.7909727276299
4.838052686528282;804.8779774904052
4.900884539600077;829.5860868900672
4.9637163926718735;819.6997222901286
5.026548245743669;809.8223032488173
5.0893800988154645;778.3754210767316
5.15221195188726;726.4064672729243
5.215043804959057;665.8600426279072
5.277875658030853;666.3065925012891
5.340707511102648;711.3467205267708
5.403539364174444;716.2416120585326
5.466371217246239;687.4857975607173
5.529203070318036;668.8491784992725
5.592034923389832;648.0650565888149
5.654866776461628;634.7731890660781
5.717698629533423;638.0951131221631
5.780530482605219;617.663216181631
5.843362335677015;563.5219688404263
5.906194188748811;579.1313070679209
5.969026041820607;603.8395429577511
6.031857894892402;576.487087555244
6.094689747964199;550.920727554451
6.157521601035994;537.5656640867655
6.220353454107791;534.955644013435
6.283185307179586;526.2135069371519
6.346017160251382;503.6795380529716
6.408849013323178;506.7204498464262
6.471680866394974;511.23862833256885
6.53451271946677;503.2735413881079
6.5973445725385655;494.5790212042097
6.660176425610362;478.82462656114495
6.7230082786821574;450.7405812861542
6.785840131753953;444.78011723859527
6.8486719848257485;454.7497708921291
6.911503837897545;483.0597706391344
6.974335690969341;485.6040441985166
7.037167544041137;464.54641016645934
7.099999397112932;449.48359210987223
7.162831250184728;435.1021404949258
7.225663103256525;436.2260416601087
7.288494956328321;455.2336350020704
7.351326809400116;461.45429175740594
7.414158662471912;467.67811045846656
7.476990515543707;457.04359140339164
7.539822368615503;431.89137943269196
7.6026542216873;410.19004890124717
7.665486074759095;399.35198966962804
7.728317927830891;400.8245335593474
7.791149780902686;419.4241785156759
7.853981633974482;426.9448116825392
7.916813487046279;408.8841281776409
7.979645340118075;401.9968944030966
8.042477193189871;403.4829745078704
8.105309046261667;399.59669977085866
8.168140899333462;387.08013858765486
8.230972752405258;383.40141693639055
8.293804605477055;379.3773333917449
8.35663645854885;381.8587265505803
8.419468311620646;393.81235951592527
8.482300164692441;385.17126428356596
8.545132017764239;363.05422791362855
8.607963870836034;344.1828777439825
8.67079572390783;321.14162871086586
8.733627576979625;318.22753695254454
8.79645943005142;311.82963096200297
8.859291283123216;307.4633228017119
8.922123136195014;321.0418627542234
8.984954989266809;337.9560199567456
9.047786842338605;335.8772983467346
9.1106186954104;324.7015760944664
9.173450548482196;330.4375565157637
9.236282401553993;324.651
9.299114254625788;309.22646606913327
9.361946107697584;307.5359692340476
9.42477796076938;306.67285544102185
9.487609813841175;299.8298118597951
9.55044166691297;304.7567532698508
9.613273519984768;309.8601686225582
9.676105373056563;295.34630645584895
9.738937226128359;280.2153853997146
9.801769079200154;280.15647918276034
9.86460093227195;280.39307340959215
9.927432785343747;280.19567370561623
9.990264638415542;273.00788338968283
10.053096491487338;273.1110148510093
10.115928344559133;276.19648312246636
10.178760197630929;283.1956683017973
10.241592050702724;274.1013521159775
10.30442390377452;270.1537798902586
10.367255756846316;266.9512073959266
10.430087609918115;265.7644696550719
10.49291946298991;259.03962445576167
10.555751316061706;255.77599402194633
10.618583169133501;255.9555176161101
10.681415022205297;251.4067054123662
10.744246875277092;248.4509574619117
10.807078728348888;248.3580581580788
10.869910581420683;245.75201681158924
10.932742434492479;238.23976156810812
10.995574287564274;234.9138126111572
11.058406140636071;236.1983820435988
11.121237993707869;237.90594926193452
11.184069846779664;241.97905219871882
11.24690169985146;235.54446171781444
11.309733552923255;223.2883583158947
11.37256540599505;215.94122452389752
11.435397259066846;215.54642935933788
11.498229112138642;212.64360359445868
11.561060965210437;215.8647716831402
11.623892818282235;224.2146202059283
11.68672467135403;218.77977556093418
11.749556524425827;211.83680185327265
11.812388377497623;211.93740941851027
11.875220230569418;211.56425009950397
11.938052083641214;204.86789645430417
12.00088393671301;202.2992416946368
12.063715789784805;201.46506982809487
12.1265476428566;200.24147272966545
12.189379495928398;192.3521632971235
12.252211349000193;186.9652488425989
12.315043202071989;184.4578898249889
12.377875055143784;177.46359064082685
12.440706908215581;167.89107439629748
12.503538761287377;167.85385960162324
12.566370614359172;165.6237840526324
12.629202467430968;158.3239469577586
12.692034320502763;150.03811838335778
12.75486617357456;141.8306816016499
12.817698026646356;127.64819260706324
12.880529879718152;122.56600048889183
12.943361732789947;122.27221971757028
13.006193585861743;122.27785336271319
13.06902543893354;113.66380944095934
13.131857292005336;105.96722146495122
13.194689145077131;100.88978893798563
13.257520998148927;96.0749318955705
13.320352851220724;90.32239254029352
13.38318470429252;84.73802420700386
13.446016557364315;79.8617261565575
13.50884841043611;77.21876182437099
13.571680263507906;72.03629637032911
13.634512116579701;64.50996313185007
13.697343969651497;59.48649634312688
13.760175822723294;56.14623282501712
13.82300767579509;51.79742217487825
13.885839528866887;51.79742217487825
13.948671381938683;56.14623282501712
14.011503235010478;59.48649634312688
14.074335088082274;64.50996313185007
14.137166941154069;72.03629637032911
14.199998794225865;77.21876182437099
14.26283064729766;79.8617261565575
14.325662500369456;84.73802420700386
14.388494353441251;90.32239254029352
14.45132620651305;96.0749318955705
14.514158059584846;100.88978893798563
14.576989912656641;105.96722146495122
14.639821765728437;113.66380944095934
14.702653618800232;122.27785336271319
14.765485471872028;122.27221971757028
14.828317324943823;122.56600048889183
14.891149178015619;127.64819260706324
14.953981031087414;141.8306816016499
15.01681288415921;150.03811838335778
15.079644737231005;158.3239469577586
15.142476590302804;165.6237840526324
15.2053084433746;167.85385960162324
15.268140296446395;167.89107439629748
15.33097214951819;177.46359064082685
15.393804002589986;184.4578898249889
15.456635855661782;186.9652488425989
15.519467708733577;192.3521632971235
15.582299561805373;200.24147272966545
15.645131414877168;201.46506982809487
15.707963267948964;202.2992416946368
15.770795121020763;204.86789645430417
15.833626974092558;211.56425009950397
15.896458827164354;211.93740941851027
15.95929068023615;211.83680185327265
16.022122533307947;218.77977556093418
16.084954386379742;224.2146202059283
16.147786239451538;215.8647716831402
16.210618092523333;212.64360359445868
16.27344994559513;215.54642935933788
16.336281798666924;215.94122452389752
16.39911365173872;223.2883583158947
16.461945504810515;235.54446171781444
16.524777357882314;241.97905219871882
16.58760921095411;237.90594926193452
16.650441064025905;236.1983820435988
16.7132729170977;234.9138126111572
16.776104770169496;238.23976156810812
16.838936623241292;245.75201681158924
16.901768476313087;248.3580581580788
16.964600329384883;248.4509574619117
17.02743218245668;251.4067054123662
17.090264035528477;255.9555176161101
17.153095888600273;255.77599402194633
17.21592774167207;259.03962445576167
17.278759594743864;265.7644696550719
17.34159144781566;266.9512073959266
17.404423300887455;270.1537798902586
17.46725515395925;274.1013521159775
17.530087007031046;283.1956683017973
17.59291886010284;276.19648312246636
17.655750713174637;273.1110148510093
17.718582566246432;273.00788338968283
17.78141441931823;280.19567370561623
17.844246272390027;280.39307340959215
17.907078125461823;280.15647918276034
17.969909978533618;280.2153853997146
18.032741831605414;295.34630645584895
18.09557368467721;309.8601686225582
18.158405537749005;304.7567532698508
18.2212373908208;299.8298118597951
