;timestep;number;lifetime;total dissipation;spatial linear size
0;18004;0;1;1.0;0.0
1;18009;1;27;104.0;11.224972160321824
2;18037;2;1;1.0;0.0
3;18039;3;1;1.0;0.0
4;18048;4;10;28.0;4.242640687119285
5;18061;5;1;1.0;0.0
6;18065;6;1;1.0;0.0
7;18068;7;22;128.0;6.4031242374328485
8;18093;8;6;10.0;3.0
9;18110;9;29;111.0;8.306623862918075
10;18145;10;1;1.0;0.0
11;18147;11;25;79.0;10.816653826391969
12;18180;12;1;1.0;0.0
13;18188;13;1;1.0;0.0
14;18190;14;1;1.0;0.0
15;18197;15;1;1.0;0.0
16;18208;16;2;2.0;1.0
17;18211;17;1;1.0;0.0
18;18220;18;43;161.0;9.486832980505138
19;18271;19;3;4.0;1.4142135623730951
20;18294;20;32;227.0;13.45362404707371
21;18335;21;1;1.0;0.0
22;18338;22;4;7.0;2.23606797749979
23;18343;23;1;1.0;0.0
24;18348;24;2;2.0;1.0
25;18352;25;15;27.0;6.4031242374328485
26;18374;26;1;1.0;0.0
27;18384;27;4;6.0;1.4142135623730951
28;18390;28;7;14.0;3.1622776601683795
29;18410;29;3;3.0;1.4142135623730951
30;18440;30;3;3.0;1.4142135623730951
31;18446;31;51;513.0;16.881943016134134
32;18517;32;14;21.0;5.744562646538029
33;18532;33;42;394.0;13.076696830622021
34;18583;34;1;1.0;0.0
35;18590;35;3;4.0;1.4142135623730951
36;18595;36;6;8.0;2.8284271247461903
37;18611;37;1;1.0;0.0
38;18616;38;1;1.0;0.0
39;18622;39;15;49.0;7.3484692283495345
40;18650;40;16;50.0;7.0
41;18667;41;1;1.0;0.0
42;18673;42;3;3.0;1.4142135623730951
43;18678;43;3;3.0;1.4142135623730951
44;18683;44;2;3.0;1.0
45;18692;45;11;56.0;4.47213595499958
46;18707;46;17;33.0;5.0990195135927845
47;18727;47;8;12.0;3.3166247903554
48;18741;48;9;15.0;2.449489742783178
49;18762;49;2;2.0;1.0
50;18781;50;9;12.0;2.449489742783178
51;18792;51;9;27.0;4.358898943540674
52;18811;52;16;52.0;4.358898943540674
53;18838;53;3;3.0;1.4142135623730951
54;18848;54;5;10.0;3.0
55;18856;55;14;66.0;4.69041575982343
