;timestep;number;lifetime;total dissipation;spatial linear size
0;10028;0;62;446.0;23.600847442411894
1;10098;1;5;6.0;3.1622776601683795
2;10104;2;11;18.0;5.0
3;10117;3;28;107.0;10.198039027185569
4;10148;4;34;84.0;12.206555615733702
5;10183;5;6;7.0;3.0
6;10192;6;1;1.0;0.0
7;10195;7;15;51.0;8.246211251235321
8;10213;8;61;473.0;19.1049731745428
9;10278;9;2;2.0;1.0
10;10281;10;16;44.0;7.211102550927978
11;10300;11;149;966.0;32.38826948140329
12;10452;12;15;39.0;7.615773105863909
13;10468;13;27;326.0;14.142135623730951
14;10496;14;73;400.0;30.463092423455635
15;10572;15;1;1.0;0.0
16;10575;16;118;569.0;34.20526275297414
17;10697;17;1;1.0;0.0
18;10699;18;10;30.0;3.605551275463989
19;10710;19;38;183.0;10.63014581273465
20;10751;20;49;287.0;17.08800749063506
21;10801;21;63;242.0;18.867962264113206
22;10866;22;2;3.0;1.0
23;10870;23;7;20.0;4.242640687119285
24;10880;24;5;7.0;2.8284271247461903
25;10887;25;20;56.0;9.055385138137417
26;10913;26;1;1.0;0.0
27;10917;27;13;50.0;6.324555320336759
28;10932;28;2;2.0;1.0
29;10935;29;89;900.0;25.709920264364882
30;11026;30;5;7.0;1.4142135623730951
31;11034;31;6;15.0;3.0
32;11042;32;2;2.0;1.0
33;11054;33;24;101.0;11.661903789690601
34;11079;34;9;14.0;5.0
35;11090;35;30;97.0;13.601470508735444
36;11121;36;59;550.0;23.021728866442675
37;11183;37;2;3.0;1.0
38;11187;38;36;296.0;12.041594578792296
39;11225;39;59;273.0;14.422205101855956
40;11286;40;19;40.0;5.0990195135927845
41;11308;41;3;3.0;1.4142135623730951
42;11312;42;7;13.0;3.1622776601683795
43;11321;43;2;2.0;1.0
44;11324;44;2;2.0;1.0
45;11327;45;2;2.0;1.0
46;11330;46;2;2.0;1.0
47;11334;47;8;26.0;3.605551275463989
48;11346;48;56;476.0;13.892443989449804
49;11403;49;1;1.0;0.0
50;11408;50;1;1.0;0.0
51;11413;51;44;258.0;22.67156809750927
52;11461;52;7;11.0;4.123105625617661
