;timestep;number;lifetime;total dissipation;spatial linear size
0;400003;0;1;1.0;0.0
1;400022;1;2;2.0;1.0
2;400029;2;12;33.0;3.7416573867739413
3;400042;3;2;3.0;1.0
4;400045;4;1;1.0;0.0
5;400048;5;1;1.0;0.0
6;400072;6;21;40.0;5.477225575051661
7;400100;7;2;2.0;1.0
8;400104;8;4;4.0;2.23606797749979
9;400109;9;1;1.0;0.0
10;400117;10;6;11.0;2.23606797749979
11;400129;11;4;6.0;1.4142135623730951
12;400142;12;7;13.0;3.1622776601683795
13;400163;13;18;67.0;6.782329983125268
14;400193;14;3;3.0;1.4142135623730951
15;400199;15;40;164.0;8.831760866327848
16;400242;16;8;23.0;3.0
17;400276;17;10;20.0;4.242640687119285
18;400291;18;3;3.0;2.0
19;400315;19;1;1.0;0.0
20;400317;20;7;13.0;2.449489742783178
21;400325;21;1;1.0;0.0
22;400335;22;2;2.0;1.0
23;400353;23;1;1.0;0.0
24;400355;24;16;57.0;4.69041575982343
25;400374;25;3;3.0;1.4142135623730951
26;400378;26;19;40.0;3.4641016151377544
27;400412;27;1;1.0;0.0
28;400419;28;3;3.0;1.4142135623730951
29;400426;29;1;1.0;0.0
30;400441;30;1;1.0;0.0
31;400444;31;2;2.0;1.0
32;400457;32;1;1.0;0.0
33;400460;33;74;920.0;13.674794331177344
34;400538;34;1;1.0;0.0
35;400549;35;5;5.0;2.8284271247461903
36;400559;36;2;2.0;1.0
37;400563;37;1;1.0;0.0
38;400577;38;1;1.0;0.0
39;400604;39;2;2.0;1.0
40;400610;40;7;16.0;3.1622776601683795
41;400620;41;1;1.0;0.0
42;400622;42;2;2.0;1.0
43;400646;43;1;1.0;0.0
44;400648;44;1;1.0;0.0
45;400703;45;14;17.0;3.872983346207417
46;400719;46;3;4.0;1.4142135623730951
47;400726;47;1;1.0;0.0
48;400786;48;4;10.0;2.23606797749979
49;400792;49;1;1.0;0.0
50;400794;50;1;1.0;0.0
51;400800;51;12;19.0;5.196152422706632
52;400814;52;1;1.0;0.0
53;400819;53;1;1.0;0.0
54;400827;54;3;4.0;2.0
55;400840;55;11;26.0;3.7416573867739413
56;400862;56;1;1.0;0.0
57;400869;57;7;9.0;2.449489742783178
58;400898;58;5;8.0;2.449489742783178
59;400922;59;4;4.0;2.23606797749979
60;400944;60;4;4.0;2.23606797749979
61;400951;61;6;13.0;2.6457513110645907
62;400960;62;23;109.0;9.643650760992955
63;400988;63;3;4.0;1.4142135623730951
64;400994;64;22;113.0;7.54983443527075
65;401019;65;2;2.0;1.0
66;401032;66;90;2002.0;14.832396974191326
67;401143;67;11;33.0;3.872983346207417
68;401155;68;1;1.0;0.0
69;401159;69;1;1.0;0.0
70;401176;70;2;2.0;1.0
71;401193;71;3;4.0;1.4142135623730951
72;401197;72;1;1.0;0.0
73;401211;73;19;52.0;5.0
74;401237;74;3;3.0;1.4142135623730951
75;401244;75;1;1.0;0.0
76;401248;76;12;33.0;4.123105625617661
77;401262;77;1;1.0;0.0
78;401278;78;3;4.0;1.4142135623730951
79;401300;79;13;48.0;5.477225575051661
80;401329;80;2;2.0;1.0
81;401335;81;4;6.0;2.0
82;401346;82;2;2.0;1.0
83;401360;83;3;3.0;1.4142135623730951
84;401370;84;1;1.0;0.0
85;401376;85;21;96.0;10.099504938362077
86;401399;86;4;6.0;2.23606797749979
87;401412;87;8;11.0;4.123105625617661
88;401422;88;1;1.0;0.0
89;401447;89;6;7.0;3.605551275463989
90;401468;90;24;63.0;7.3484692283495345
91;401520;91;2;2.0;1.0
92;401525;92;1;1.0;0.0
93;401533;93;4;5.0;1.7320508075688772
94;401538;94;4;6.0;1.7320508075688772
95;401551;95;2;2.0;1.0
96;401563;96;3;5.0;2.0
97;401571;97;1;1.0;0.0
98;401573;98;1;1.0;0.0
99;401578;99;3;4.0;2.0
100;401589;100;11;28.0;5.5677643628300215
101;401604;101;10;26.0;4.242640687119285
102;401640;102;9;14.0;3.1622776601683795
103;401673;103;1;1.0;0.0
104;401686;104;4;4.0;1.7320508075688772
105;401694;105;6;14.0;3.3166247903554
106;401702;106;5;6.0;1.7320508075688772
107;401712;107;1;1.0;0.0
108;401718;108;1;1.0;0.0
109;401721;109;10;16.0;3.7416573867739413
110;401733;110;7;19.0;3.1622776601683795
111;401751;111;1;1.0;0.0
112;401758;112;4;6.0;2.23606797749979
113;401778;113;1;1.0;0.0
114;401780;114;8;13.0;3.872983346207417
115;401794;115;4;5.0;2.23606797749979
116;401801;116;32;78.0;5.830951894845301
117;401842;117;10;18.0;3.3166247903554
118;401875;118;2;2.0;1.0
119;401883;119;16;42.0;5.196152422706632
120;401907;120;1;1.0;0.0
121;401921;121;2;3.0;1.0
122;401927;122;6;10.0;2.23606797749979
123;401938;123;14;32.0;4.69041575982343
124;401964;124;6;7.0;1.7320508075688772
125;401971;125;12;25.0;4.358898943540674
126;402008;126;1;1.0;0.0
127;402021;127;6;8.0;2.0
128;402045;128;1;1.0;0.0
129;402047;129;1;1.0;0.0
130;402050;130;1;1.0;0.0
131;402053;131;7;8.0;2.6457513110645907
132;402112;132;1;1.0;0.0
133;402115;133;1;1.0;0.0
134;402120;134;13;32.0;5.291502622129181
135;402160;135;2;2.0;1.0
136;402164;136;45;243.0;6.48074069840786
137;402210;137;1;1.0;0.0
138;402215;138;1;1.0;0.0
139;402219;139;31;123.0;6.4031242374328485
140;402251;140;3;5.0;1.4142135623730951
141;402256;141;5;8.0;2.449489742783178
142;402264;142;9;29.0;4.123105625617661
143;402274;143;3;4.0;1.4142135623730951
144;402280;144;13;26.0;4.358898943540674
145;402317;145;1;1.0;0.0
146;402322;146;7;11.0;2.449489742783178
147;402335;147;3;3.0;1.4142135623730951
148;402341;148;3;4.0;1.4142135623730951
149;402349;149;4;4.0;1.4142135623730951
150;402359;150;1;1.0;0.0
151;402372;151;2;2.0;1.0
152;402381;152;3;4.0;1.4142135623730951
153;402394;153;1;1.0;0.0
154;402400;154;2;3.0;1.0
155;402406;155;1;1.0;0.0
156;402408;156;3;3.0;1.4142135623730951
157;402423;157;16;47.0;6.244997998398398
158;402448;158;1;1.0;0.0
159;402463;159;2;2.0;1.0
160;402495;160;3;3.0;1.4142135623730951
161;402501;161;6;9.0;2.449489742783178
162;402515;162;1;1.0;0.0
163;402530;163;81;939.0;12.36931687685298
164;402615;164;3;5.0;1.4142135623730951
165;402629;165;3;4.0;2.0
166;402634;166;46;124.0;7.14142842854285
167;402681;167;9;25.0;4.58257569495584
168;402691;168;2;2.0;1.0
169;402744;169;2;2.0;1.0
170;402763;170;1;1.0;0.0
171;402789;171;5;7.0;3.1622776601683795
172;402797;172;5;9.0;2.449489742783178
173;402804;173;10;12.0;3.4641016151377544
174;402825;174;4;4.0;2.23606797749979
175;402831;175;5;9.0;2.23606797749979
176;402855;176;4;5.0;2.23606797749979
177;402868;177;1;1.0;0.0
178;402875;178;8;28.0;4.123105625617661
179;402889;179;1;1.0;0.0
180;402895;180;4;6.0;2.23606797749979
181;402900;181;6;10.0;3.0
182;402908;182;1;1.0;0.0
183;402912;183;13;48.0;5.291502622129181
184;402934;184;25;96.0;7.615773105863909
185;402960;185;10;17.0;4.123105625617661
186;402976;186;2;3.0;1.0
187;402985;187;16;39.0;6.244997998398398
188;403005;188;6;10.0;2.449489742783178
189;403032;189;21;66.0;4.898979485566356
190;403062;190;1;1.0;0.0
191;403084;191;25;48.0;6.48074069840786
192;403128;192;2;2.0;1.0
193;403132;193;2;2.0;1.0
194;403145;194;4;4.0;1.7320508075688772
195;403150;195;3;3.0;2.0
196;403165;196;1;1.0;0.0
197;403172;197;2;2.0;1.0
198;403176;198;5;7.0;2.23606797749979
199;403182;199;1;1.0;0.0
200;403197;200;1;1.0;0.0
201;403212;201;2;2.0;1.0
202;403244;202;25;66.0;5.744562646538029
203;403277;203;5;7.0;2.23606797749979
204;403303;204;2;2.0;1.0
205;403313;205;1;1.0;0.0
206;403327;206;1;1.0;0.0
207;403331;207;4;6.0;1.7320508075688772
208;403355;208;1;1.0;0.0
209;403357;209;78;2564.0;14.071247279470288
210;403436;210;8;13.0;4.58257569495584
211;403446;211;1;1.0;0.0
212;403457;212;1;1.0;0.0
213;403476;213;1;1.0;0.0
214;403478;214;1;1.0;0.0
215;403481;215;1;1.0;0.0
216;403495;216;1;1.0;0.0
217;403523;217;2;3.0;1.0
218;403528;218;8;16.0;3.3166247903554
219;403555;219;4;6.0;1.7320508075688772
220;403561;220;7;7.0;2.449489742783178
221;403571;221;1;1.0;0.0
222;403586;222;5;5.0;2.449489742783178
223;403602;223;1;1.0;0.0
224;403605;224;8;25.0;3.0
225;403622;225;7;12.0;3.1622776601683795
226;403633;226;2;2.0;1.0
227;403641;227;1;1.0;0.0
228;403650;228;9;14.0;3.4641016151377544
229;403695;229;11;25.0;3.872983346207417
230;403711;230;4;4.0;1.4142135623730951
231;403727;231;5;8.0;2.0
232;403735;232;1;1.0;0.0
233;403741;233;1;1.0;0.0
234;403744;234;33;163.0;10.392304845413264
235;403783;235;32;153.0;11.74734012447073
236;403829;236;11;32.0;4.69041575982343
237;403873;237;1;1.0;0.0
238;403882;238;1;1.0;0.0
239;403902;239;133;4440.0;16.431676725154983
240;404045;240;2;2.0;1.0
241;404055;241;5;7.0;2.8284271247461903
242;404062;242;1;1.0;0.0
243;404072;243;1;1.0;0.0
244;404086;244;7;8.0;2.6457513110645907
245;404094;245;2;2.0;1.0
246;404101;246;14;39.0;3.3166247903554
247;404130;247;4;6.0;1.7320508075688772
248;404136;248;2;2.0;1.0
249;404148;249;31;109.0;6.244997998398398
250;404191;250;15;39.0;3.605551275463989
251;404227;251;3;5.0;1.4142135623730951
252;404231;252;2;2.0;1.0
253;404248;253;6;17.0;2.449489742783178
254;404257;254;4;6.0;1.7320508075688772
255;404264;255;1;1.0;0.0
256;404285;256;5;9.0;2.23606797749979
257;404293;257;2;2.0;1.0
258;404296;258;1;1.0;0.0
259;404304;259;3;3.0;2.0
260;404322;260;165;1829.0;17.0
261;404491;261;2;2.0;1.0
262;404503;262;14;39.0;4.242640687119285
263;404521;263;13;34.0;5.744562646538029
264;404538;264;2;2.0;1.0
265;404557;265;1;1.0;0.0
266;404572;266;3;3.0;1.4142135623730951
267;404579;267;17;58.0;7.14142842854285
268;404600;268;5;12.0;3.1622776601683795
269;404619;269;2;3.0;1.0
270;404633;270;1;1.0;0.0
271;404650;271;4;5.0;2.23606797749979
272;404672;272;17;118.0;6.48074069840786
273;404692;273;10;22.0;4.242640687119285
274;404730;274;2;3.0;1.0
275;404736;275;8;14.0;3.605551275463989
276;404748;276;1;1.0;0.0
277;404766;277;4;6.0;2.23606797749979
278;404778;278;1;1.0;0.0
279;404793;279;2;2.0;1.0
280;404799;280;1;1.0;0.0
281;404803;281;2;2.0;1.0
282;404806;282;13;53.0;6.4031242374328485
283;404823;283;3;3.0;1.4142135623730951
284;404849;284;1;1.0;0.0
285;404886;285;2;2.0;1.0
