;timestep;number;lifetime;total dissipation;spatial linear size
0;400017;0;1;1.0;0.0
1;400029;1;3;3.0;1.4142135623730951
2;400036;2;1;1.0;0.0
3;400038;3;1;1.0;0.0
4;400042;4;2;2.0;1.0
5;400049;5;9;15.0;2.449489742783178
6;400060;6;1;1.0;0.0
7;400068;7;8;15.0;3.872983346207417
8;400102;8;2;2.0;1.0
9;400122;9;4;10.0;2.23606797749979
10;400155;10;4;7.0;1.7320508075688772
11;400171;11;1;1.0;0.0
12;400196;12;2;2.0;1.0
13;400223;13;3;4.0;1.4142135623730951
14;400230;14;1;1.0;0.0
15;400246;15;18;56.0;6.244997998398398
16;400266;16;1;1.0;0.0
17;400274;17;3;4.0;1.4142135623730951
18;400279;18;2;2.0;1.0
19;400289;19;1;1.0;0.0
20;400306;20;1;1.0;0.0
21;400351;21;4;4.0;3.0
22;400365;22;4;4.0;2.23606797749979
23;400378;23;1;1.0;0.0
24;400380;24;1;1.0;0.0
25;400385;25;2;3.0;1.0
26;400400;26;1;1.0;0.0
27;400402;27;34;135.0;5.196152422706632
28;400450;28;4;4.0;2.23606797749979
29;400455;29;9;27.0;3.7416573867739413
30;400465;30;5;7.0;1.4142135623730951
31;400472;31;11;33.0;3.7416573867739413
32;400486;32;2;2.0;1.0
33;400496;33;1;1.0;0.0
34;400503;34;4;5.0;2.23606797749979
35;400508;35;6;11.0;2.23606797749979
36;400532;36;40;119.0;10.816653826391969
37;400577;37;2;2.0;1.0
38;400584;38;1;1.0;0.0
39;400592;39;17;48.0;5.744562646538029
40;400611;40;1;1.0;0.0
41;400653;41;11;12.0;3.7416573867739413
42;400665;42;2;2.0;1.0
43;400673;43;2;2.0;1.0
44;400690;44;6;7.0;3.0
45;400703;45;1;1.0;0.0
46;400709;46;1;1.0;0.0
47;400730;47;43;306.0;9.899494936611665
48;400779;48;8;37.0;3.872983346207417
49;400797;49;3;5.0;1.4142135623730951
50;400802;50;1;1.0;0.0
51;400830;51;40;271.0;7.681145747868608
52;400878;52;11;22.0;3.3166247903554
53;400913;53;1;1.0;0.0
54;400917;54;6;10.0;2.449489742783178
55;400927;55;25;131.0;5.385164807134504
56;400976;56;50;435.0;13.076696830622021
57;401046;57;19;38.0;6.48074069840786
58;401075;58;4;5.0;1.7320508075688772
59;401089;59;3;4.0;1.4142135623730951
60;401099;60;4;9.0;2.23606797749979
61;401105;61;1;1.0;0.0
62;401118;62;9;21.0;3.1622776601683795
63;401136;63;1;1.0;0.0
64;401153;64;2;2.0;1.0
65;401164;65;1;1.0;0.0
66;401167;66;3;4.0;2.0
67;401172;67;23;119.0;5.196152422706632
68;401196;68;1;1.0;0.0
69;401216;69;3;3.0;2.0
70;401225;70;1;1.0;0.0
71;401232;71;1;1.0;0.0
72;401259;72;67;369.0;11.661903789690601
73;401358;73;1;1.0;0.0
74;401365;74;1;1.0;0.0
75;401381;75;2;2.0;1.0
76;401394;76;18;83.0;4.58257569495584
77;401417;77;9;26.0;3.4641016151377544
78;401447;78;5;11.0;2.449489742783178
79;401459;79;12;23.0;4.358898943540674
80;401477;80;3;3.0;1.4142135623730951
81;401484;81;11;27.0;2.449489742783178
82;401496;82;1;1.0;0.0
83;401519;83;1;1.0;0.0
84;401531;84;12;22.0;3.605551275463989
85;401560;85;4;6.0;1.7320508075688772
86;401569;86;1;1.0;0.0
87;401589;87;10;36.0;4.58257569495584
88;401603;88;1;1.0;0.0
89;401608;89;4;4.0;2.23606797749979
90;401613;90;3;3.0;1.4142135623730951
91;401617;91;1;1.0;0.0
92;401621;92;9;16.0;2.449489742783178
93;401634;93;21;57.0;5.477225575051661
94;401657;94;1;1.0;0.0
95;401662;95;44;297.0;10.535653752852738
96;401725;96;8;14.0;3.4641016151377544
97;401735;97;3;4.0;1.4142135623730951
98;401740;98;2;2.0;1.0
99;401750;99;21;56.0;6.557438524302
100;401777;100;1;1.0;0.0
101;401782;101;10;16.0;2.449489742783178
102;401800;102;1;1.0;0.0
103;401802;103;1;1.0;0.0
104;401805;104;4;6.0;1.7320508075688772
105;401817;105;24;80.0;8.426149773176359
106;401860;106;1;1.0;0.0
107;401865;107;1;1.0;0.0
108;401867;108;3;5.0;1.4142135623730951
109;401878;109;1;1.0;0.0
110;401881;110;1;1.0;0.0
111;401889;111;2;2.0;1.0
112;401908;112;16;67.0;5.477225575051661
113;401930;113;58;353.0;11.916375287812984
114;401991;114;11;25.0;3.4641016151377544
115;402022;115;6;10.0;2.23606797749979
116;402037;116;2;2.0;1.0
117;402046;117;1;1.0;0.0
118;402051;118;3;3.0;1.4142135623730951
119;402055;119;3;3.0;1.4142135623730951
120;402064;120;1;1.0;0.0
121;402066;121;1;1.0;0.0
122;402074;122;1;1.0;0.0
123;402084;123;4;7.0;2.0
124;402090;124;3;4.0;2.0
125;402096;125;1;1.0;0.0
126;402118;126;5;5.0;2.0
127;402142;127;5;8.0;1.7320508075688772
128;402152;128;1;1.0;0.0
129;402163;129;16;118.0;5.916079783099616
130;402190;130;9;14.0;3.1622776601683795
131;402208;131;3;3.0;2.0
132;402223;132;2;2.0;1.0
133;402231;133;7;12.0;3.4641016151377544
134;402240;134;3;3.0;1.4142135623730951
135;402244;135;1;1.0;0.0
136;402280;136;21;131.0;6.082762530298219
137;402315;137;1;1.0;0.0
138;402322;138;1;1.0;0.0
139;402335;139;1;1.0;0.0
140;402341;140;4;9.0;1.7320508075688772
141;402358;141;1;1.0;0.0
142;402363;142;26;143.0;7.745966692414834
143;402404;143;1;1.0;0.0
144;402413;144;11;23.0;5.196152422706632
145;402425;145;20;80.0;5.5677643628300215
146;402446;146;1;1.0;0.0
147;402467;147;1;1.0;0.0
148;402476;148;3;7.0;1.4142135623730951
149;402491;149;1;1.0;0.0
150;402495;150;1;1.0;0.0
151;402497;151;192;3913.0;17.74823934929885
152;402690;152;2;2.0;1.0
153;402703;153;1;1.0;0.0
154;402735;154;1;1.0;0.0
