;timestep;number;lifetime;total dissipation;spatial linear size
0;2000001;0;5;10.0;2.449489742783178
1;2000018;1;3;4.0;2.0
2;2000024;2;16;54.0;4.123105625617661
3;2000047;3;6;12.0;3.605551275463989
4;2000054;4;4;7.0;2.0
5;2000063;5;15;33.0;4.242640687119285
6;2000094;6;2;2.0;1.0
7;2000099;7;27;185.0;8.366600265340756
8;2000128;8;2;2.0;1.0
9;2000143;9;6;7.0;3.605551275463989
10;2000155;10;1;1.0;0.0
11;2000161;11;2;2.0;1.0
12;2000166;12;2;2.0;1.0
13;2000177;13;3;4.0;1.4142135623730951
14;2000187;14;11;18.0;5.477225575051661
15;2000204;15;3;3.0;1.4142135623730951
16;2000234;16;1;1.0;0.0
17;2000247;17;4;7.0;2.23606797749979
18;2000253;18;3;6.0;1.4142135623730951
19;2000262;19;4;4.0;2.23606797749979
20;2000278;20;12;21.0;3.3166247903554
21;2000294;21;3;4.0;1.4142135623730951
22;2000301;22;1;1.0;0.0
23;2000307;23;4;7.0;1.7320508075688772
24;2000313;24;8;14.0;2.23606797749979
25;2000340;25;1;1.0;0.0
26;2000342;26;6;9.0;3.0
27;2000367;27;22;66.0;6.782329983125268
28;2000395;28;11;27.0;4.123105625617661
29;2000407;29;1;1.0;0.0
30;2000410;30;1;1.0;0.0
31;2000412;31;3;3.0;1.4142135623730951
32;2000427;32;1;1.0;0.0
33;2000453;33;12;20.0;5.196152422706632
34;2000467;34;6;13.0;4.123105625617661
35;2000475;35;1;1.0;0.0
36;2000477;36;5;7.0;2.449489742783178
37;2000485;37;30;123.0;7.0710678118654755
38;2000516;38;1;1.0;0.0
39;2000524;39;2;2.0;1.0
40;2000537;40;1;1.0;0.0
41;2000545;41;8;14.0;3.872983346207417
42;2000559;42;7;9.0;2.23606797749979
43;2000585;43;1;1.0;0.0
44;2000589;44;24;136.0;6.6332495807108
45;2000617;45;2;2.0;1.0
46;2000640;46;17;33.0;5.0990195135927845
47;2000659;47;1;1.0;0.0
48;2000666;48;5;5.0;1.7320508075688772
49;2000673;49;8;16.0;4.123105625617661
50;2000684;50;2;2.0;1.0
51;2000689;51;2;2.0;1.0
52;2000706;52;1;1.0;0.0
53;2000738;53;5;5.0;2.449489742783178
54;2000753;54;2;2.0;1.0
55;2000777;55;1;1.0;0.0
56;2000802;56;6;13.0;2.6457513110645907
57;2000809;57;2;2.0;1.0
58;2000833;58;7;11.0;2.449489742783178
59;2000842;59;5;15.0;2.449489742783178
60;2000852;60;5;6.0;2.8284271247461903
61;2000865;61;1;1.0;0.0
62;2000884;62;11;23.0;3.0
63;2000897;63;3;3.0;2.0
64;2000919;64;1;1.0;0.0
65;2000923;65;1;1.0;0.0
66;2000947;66;18;57.0;4.47213595499958
67;2001036;67;6;10.0;4.123105625617661
68;2001057;68;3;4.0;2.0
69;2001063;69;1;1.0;0.0
70;2001072;70;16;79.0;6.708203932499369
71;2001092;71;1;1.0;0.0
72;2001099;72;4;4.0;1.7320508075688772
73;2001110;73;1;1.0;0.0
74;2001113;74;21;96.0;6.4031242374328485
75;2001136;75;2;2.0;1.0
76;2001148;76;8;9.0;3.872983346207417
77;2001159;77;1;1.0;0.0
78;2001164;78;3;3.0;1.4142135623730951
79;2001173;79;2;2.0;1.0
80;2001176;80;3;3.0;1.4142135623730951
81;2001180;81;46;252.0;10.488088481701515
82;2001233;82;3;3.0;1.4142135623730951
83;2001267;83;36;303.0;9.327379053088816
84;2001305;84;2;2.0;1.0
85;2001309;85;1;1.0;0.0
86;2001321;86;3;3.0;1.4142135623730951
87;2001325;87;1;1.0;0.0
88;2001344;88;1;1.0;0.0
89;2001358;89;1;1.0;0.0
90;2001372;90;5;6.0;2.449489742783178
91;2001384;91;20;56.0;5.477225575051661
92;2001411;92;2;2.0;1.0
93;2001466;93;1;1.0;0.0
94;2001479;94;1;1.0;0.0
95;2001493;95;23;59.0;5.477225575051661
96;2001518;96;2;2.0;1.0
97;2001530;97;2;3.0;1.0
98;2001567;98;14;25.0;5.916079783099616
99;2001586;99;8;20.0;4.123105625617661
100;2001596;100;1;1.0;0.0
101;2001613;101;1;1.0;0.0
102;2001617;102;11;34.0;5.477225575051661
103;2001635;103;1;1.0;0.0
104;2001641;104;2;2.0;1.0
105;2001657;105;2;2.0;1.0
106;2001662;106;1;1.0;0.0
107;2001668;107;14;53.0;5.744562646538029
108;2001683;108;1;1.0;0.0
109;2001691;109;1;1.0;0.0
110;2001699;110;17;56.0;5.0990195135927845
111;2001724;111;10;18.0;5.385164807134504
112;2001736;112;1;1.0;0.0
113;2001744;113;4;4.0;1.4142135623730951
