;timestep;number;lifetime;total dissipation;spatial linear size
0;50002;0;2;2.0;1.0
1;50013;1;1;1.0;0.0
2;50017;2;3;3.0;2.0
3;50026;3;2;2.0;1.0
4;50032;4;35;331.0;9.695359714832659
5;50077;5;3;3.0;1.4142135623730951
6;50086;6;24;78.0;6.557438524302
7;50119;7;20;44.0;5.0990195135927845
8;50142;8;3;5.0;1.4142135623730951
9;50160;9;4;4.0;2.23606797749979
10;50165;10;1;1.0;0.0
11;50200;11;20;63.0;6.708203932499369
12;50221;12;17;33.0;4.242640687119285
13;50240;13;3;3.0;2.0
14;50247;14;1;1.0;0.0
15;50252;15;1;1.0;0.0
16;50257;16;7;10.0;3.0
17;50271;17;4;5.0;1.7320508075688772
18;50279;18;2;2.0;1.0
19;50284;19;9;15.0;3.0
20;50298;20;4;4.0;2.23606797749979
21;50303;21;7;8.0;2.449489742783178
22;50312;22;4;6.0;1.7320508075688772
23;50322;23;1;1.0;0.0
24;50325;24;8;20.0;3.1622776601683795
25;50334;25;3;4.0;1.4142135623730951
26;50343;26;27;227.0;9.899494936611665
27;50372;27;1;1.0;0.0
28;50376;28;35;105.0;7.483314773547883
29;50417;29;7;12.0;3.7416573867739413
30;50429;30;3;4.0;1.4142135623730951
31;50451;31;2;2.0;1.0
32;50465;32;5;6.0;2.23606797749979
33;50482;33;11;19.0;3.3166247903554
34;50496;34;2;2.0;1.0
35;50501;35;1;1.0;0.0
36;50505;36;3;3.0;1.4142135623730951
37;50518;37;22;67.0;8.12403840463596
38;50543;38;1;1.0;0.0
39;50545;39;1;1.0;0.0
40;50548;40;2;3.0;1.0
41;50551;41;1;1.0;0.0
42;50554;42;20;109.0;7.0
43;50576;43;3;5.0;1.4142135623730951
44;50581;44;2;2.0;1.0
45;50586;45;3;3.0;1.4142135623730951
46;50605;46;4;5.0;2.23606797749979
47;50620;47;10;14.0;3.1622776601683795
48;50634;48;1;1.0;0.0
49;50638;49;30;168.0;10.04987562112089
50;50671;50;8;22.0;4.47213595499958
51;50684;51;8;25.0;4.358898943540674
52;50707;52;29;106.0;6.4031242374328485
53;50744;53;5;5.0;2.449489742783178
54;50762;54;8;27.0;4.58257569495584
55;50772;55;2;2.0;1.0
56;50777;56;1;1.0;0.0
57;50783;57;2;2.0;1.0
58;50793;58;4;4.0;1.4142135623730951
59;50800;59;6;7.0;1.4142135623730951
60;50809;60;26;96.0;7.0
61;50836;61;5;10.0;2.23606797749979
62;50851;62;1;1.0;0.0
63;50860;63;1;1.0;0.0
64;50862;64;7;16.0;3.7416573867739413
65;50873;65;26;113.0;6.782329983125268
66;50901;66;8;18.0;3.1622776601683795
67;50912;67;57;221.0;12.806248474865697
68;50973;68;5;7.0;2.449489742783178
69;50979;69;2;2.0;1.0
70;50982;70;5;7.0;2.449489742783178
71;50989;71;26;89.0;6.4031242374328485
72;51031;72;1;1.0;0.0
73;51033;73;33;161.0;15.905973720586866
74;51075;74;3;3.0;1.4142135623730951
75;51081;75;1;1.0;0.0
76;51084;76;32;143.0;12.727922061357855
77;51118;77;6;12.0;2.449489742783178
78;51126;78;2;2.0;1.0
79;51131;79;82;1163.0;17.349351572897472
80;51217;80;13;32.0;4.898979485566356
81;51235;81;2;3.0;1.0
82;51243;82;1;1.0;0.0
83;51263;83;3;4.0;1.4142135623730951
84;51274;84;1;1.0;0.0
85;51292;85;2;2.0;1.0
86;51301;86;6;13.0;4.123105625617661
87;51319;87;2;2.0;1.0
88;51326;88;3;4.0;1.4142135623730951
89;51334;89;6;6.0;1.7320508075688772
90;51374;90;20;72.0;5.385164807134504
91;51395;91;6;8.0;3.0
92;51403;92;12;38.0;4.242640687119285
93;51416;93;2;2.0;1.0
94;51420;94;4;4.0;2.23606797749979
95;51427;95;3;3.0;1.4142135623730951
96;51433;96;1;1.0;0.0
97;51439;97;1;1.0;0.0
98;51441;98;1;1.0;0.0
99;51445;99;1;1.0;0.0
100;51467;100;1;1.0;0.0
101;51474;101;2;2.0;1.0
102;51477;102;1;1.0;0.0
103;51484;103;1;1.0;0.0
104;51493;104;2;4.0;1.0
105;51496;105;5;8.0;1.4142135623730951
106;51503;106;67;617.0;12.649110640673518
107;51572;107;3;3.0;1.4142135623730951
108;51576;108;2;2.0;1.0
109;51594;109;6;11.0;2.449489742783178
110;51602;110;23;59.0;4.898979485566356
111;51629;111;2;2.0;1.0
112;51634;112;1;1.0;0.0
113;51644;113;8;11.0;2.449489742783178
114;51656;114;4;7.0;2.23606797749979
115;51669;115;7;13.0;3.605551275463989
116;51685;116;2;2.0;1.0
117;51694;117;3;3.0;2.0
118;51699;118;2;2.0;1.0
119;51710;119;1;1.0;0.0
120;51714;120;5;7.0;1.7320508075688772
121;51727;121;1;1.0;0.0
122;51732;122;23;119.0;8.246211251235321
123;51764;123;8;17.0;3.0
124;51779;124;1;1.0;0.0
125;51797;125;6;7.0;2.23606797749979
126;51807;126;10;25.0;3.7416573867739413
127;51821;127;2;2.0;1.0
128;51834;128;1;1.0;0.0
129;51842;129;1;1.0;0.0
130;51844;130;14;54.0;6.324555320336759
131;51860;131;4;5.0;1.7320508075688772
132;51866;132;1;1.0;0.0
133;51869;133;1;1.0;0.0
134;51872;134;1;1.0;0.0
135;51875;135;2;3.0;1.0
136;51890;136;9;16.0;4.0
137;51902;137;7;14.0;2.8284271247461903
138;51911;138;1;1.0;0.0
139;51913;139;5;9.0;2.23606797749979
140;51921;140;17;79.0;4.58257569495584
141;51959;141;7;13.0;2.449489742783178
142;51967;142;1;1.0;0.0
143;51970;143;2;2.0;1.0
144;51975;144;2;2.0;1.0
145;51980;145;1;1.0;0.0
146;51987;146;3;4.0;1.4142135623730951
147;51993;147;1;1.0;0.0
148;51998;148;8;23.0;3.605551275463989
149;52007;149;107;1630.0;18.138357147217054
150;52126;150;18;48.0;6.0
151;52145;151;3;3.0;1.4142135623730951
152;52153;152;2;2.0;1.0
153;52178;153;1;1.0;0.0
154;52186;154;15;42.0;5.0990195135927845
155;52202;155;4;12.0;2.23606797749979
156;52211;156;5;9.0;3.0
157;52219;157;42;123.0;7.483314773547883
158;52266;158;1;1.0;0.0
159;52269;159;60;378.0;9.055385138137417
160;52332;160;2;2.0;1.0
161;52342;161;1;1.0;0.0
162;52357;162;6;11.0;3.1622776601683795
163;52371;163;1;1.0;0.0
164;52374;164;2;2.0;1.0
165;52378;165;5;11.0;2.449489742783178
166;52388;166;2;2.0;1.0
167;52397;167;2;2.0;1.0
168;52400;168;6;10.0;4.123105625617661
169;52416;169;1;1.0;0.0
170;52425;170;5;7.0;1.7320508075688772
171;52433;171;1;1.0;0.0
172;52435;172;4;4.0;1.7320508075688772
173;52449;173;2;2.0;1.0
174;52452;174;1;1.0;0.0
175;52456;175;2;2.0;1.0
176;52461;176;1;1.0;0.0
177;52482;177;1;1.0;0.0
178;52487;178;1;1.0;0.0
179;52493;179;26;159.0;7.54983443527075
180;52524;180;1;1.0;0.0
181;52526;181;6;10.0;3.0
182;52535;182;3;4.0;1.4142135623730951
183;52540;183;7;20.0;3.7416573867739413
184;52551;184;9;18.0;4.58257569495584
185;52568;185;2;2.0;1.0
186;52571;186;7;9.0;4.242640687119285
187;52584;187;11;20.0;5.830951894845301
188;52596;188;3;5.0;1.4142135623730951
189;52602;189;1;1.0;0.0
190;52605;190;1;1.0;0.0
191;52610;191;22;104.0;6.4031242374328485
192;52643;192;1;1.0;0.0
193;52650;193;5;5.0;2.449489742783178
194;52660;194;6;12.0;2.449489742783178
195;52672;195;3;5.0;1.4142135623730951
