;timestep;number;lifetime;total dissipation;spatial linear size
36016;971472;36016;2;2.0;1.0
36017;971494;36017;3;3.0;1.4142135623730951
36018;971505;36018;13;73.0;5.830951894845301
36019;971532;36019;2;2.0;1.0
36020;971552;36020;46;850.0;10.392304845413264
36021;971604;36021;12;40.0;4.242640687119285
36022;971622;36022;2;2.0;1.0
36023;971628;36023;2;2.0;1.0
36024;971631;36024;4;7.0;2.0
36025;971636;36025;6;13.0;2.449489742783178
36026;971649;36026;10;21.0;5.916079783099616
36027;971662;36027;8;19.0;3.4641016151377544
36028;971689;36028;2;2.0;1.0
36029;971698;36029;2;2.0;1.0
36030;971709;36030;1;1.0;0.0
36031;971713;36031;1;1.0;0.0
36032;971718;36032;22;40.0;6.557438524302
36033;971741;36033;3;5.0;1.4142135623730951
36034;971750;36034;1;1.0;0.0
36035;971758;36035;1;1.0;0.0
36036;971764;36036;3;3.0;1.4142135623730951
36037;971768;36037;19;59.0;6.855654600401044
36038;971789;36038;17;66.0;4.58257569495584
36039;971816;36039;49;270.0;11.489125293076057
36040;971880;36040;7;16.0;4.242640687119285
36041;971890;36041;2;2.0;1.0
36042;971898;36042;1;1.0;0.0
36043;971901;36043;1;1.0;0.0
36044;971906;36044;1;1.0;0.0
36045;971922;36045;1;1.0;0.0
36046;971924;36046;19;103.0;7.54983443527075
36047;971949;36047;2;2.0;1.0
36048;971966;36048;1;1.0;0.0
36049;971968;36049;1;1.0;0.0
36050;971971;36050;2;3.0;1.0
