;timestep;number;lifetime;total dissipation;spatial linear size
0;15008;0;2;2.0;1.0
1;15016;1;2;2.0;1.0
2;15019;2;1;1.0;0.0
3;15024;3;4;6.0;2.23606797749979
4;15034;4;1;1.0;0.0
5;15047;5;2;2.0;1.0
6;15050;6;1;1.0;0.0
7;15059;7;1;1.0;0.0
8;15067;8;2;2.0;1.0
9;15071;9;1;1.0;0.0
10;15073;10;1;1.0;0.0
11;15075;11;1;1.0;0.0
12;15083;12;1;1.0;0.0
13;15095;13;1;1.0;0.0
14;15113;14;1;1.0;0.0
15;15120;15;5;5.0;1.4142135623730951
16;15135;16;2;2.0;1.0
17;15138;17;1;1.0;0.0
18;15147;18;2;2.0;1.0
19;15154;19;2;2.0;1.0
20;15158;20;1;1.0;0.0
21;15176;21;1;1.0;0.0
22;15182;22;5;5.0;2.8284271247461903
23;15192;23;1;1.0;0.0
24;15202;24;1;1.0;0.0
25;15204;25;1;1.0;0.0
26;15215;26;2;2.0;1.0
27;15218;27;1;1.0;0.0
28;15223;28;2;2.0;1.0
29;15229;29;3;7.0;2.0
30;15240;30;2;3.0;1.0
31;15244;31;1;1.0;0.0
32;15246;32;1;1.0;0.0
33;15252;33;2;2.0;1.0
34;15255;34;2;2.0;1.0
35;15258;35;1;1.0;0.0
36;15261;36;2;2.0;1.0
37;15265;37;1;1.0;0.0
38;15267;38;1;1.0;0.0
39;15269;39;1;1.0;0.0
40;15271;40;3;3.0;1.4142135623730951
41;15285;41;4;5.0;1.4142135623730951
42;15301;42;2;2.0;1.0
43;15316;43;1;1.0;0.0
44;15320;44;4;6.0;2.0
45;15334;45;1;1.0;0.0
46;15343;46;1;1.0;0.0
47;15345;47;2;2.0;1.0
48;15352;48;1;1.0;0.0
49;15358;49;2;3.0;1.0
50;15361;50;1;1.0;0.0
51;15379;51;1;1.0;0.0
52;15383;52;1;1.0;0.0
53;15390;53;2;2.0;1.0
54;15402;54;2;2.0;1.0
55;15409;55;2;2.0;1.0
56;15415;56;1;1.0;0.0
57;15417;57;5;8.0;2.23606797749979
58;15424;58;4;5.0;2.23606797749979
59;15441;59;1;1.0;0.0
60;15449;60;1;1.0;0.0
61;15453;61;1;1.0;0.0
62;15455;62;1;1.0;0.0
63;15461;63;2;2.0;1.0
64;15464;64;1;1.0;0.0
65;15467;65;1;1.0;0.0
66;15470;66;1;1.0;0.0
67;15475;67;1;1.0;0.0
