;timestep;number;lifetime;total dissipation;spatial linear size
0;15018;0;92;811.0;25.612496949731394
1;15111;1;16;41.0;8.54400374531753
2;15129;2;6;10.0;4.123105625617661
3;15138;3;2;2.0;1.0
4;15141;4;27;97.0;12.649110640673518
5;15171;5;1;1.0;0.0
6;15173;6;40;250.0;19.4164878389476
7;15217;7;48;137.0;15.811388300841896
8;15267;8;2;2.0;1.0
9;15270;9;2;2.0;1.0
10;15274;10;10;19.0;5.0
11;15285;11;3;3.0;1.4142135623730951
12;15292;12;21;76.0;10.63014581273465
13;15316;13;4;4.0;1.4142135623730951
14;15321;14;2;3.0;1.0
15;15324;15;2;2.0;1.0
16;15329;16;8;11.0;4.123105625617661
17;15338;17;1;1.0;0.0
18;15343;18;6;7.0;2.23606797749979
19;15351;19;34;133.0;11.40175425099138
20;15391;20;37;170.0;11.180339887498949
21;15431;21;1;1.0;0.0
22;15440;22;86;383.0;25.238858928247925
23;15530;23;1;1.0;0.0
24;15532;24;13;21.0;6.324555320336759
25;15547;25;1;1.0;0.0
26;15556;26;74;377.0;24.331050121192877
27;15636;27;15;35.0;7.0710678118654755
28;15654;28;41;109.0;11.40175425099138
29;15697;29;94;822.0;34.713109915419565
30;15793;30;5;9.0;3.1622776601683795
31;15799;31;3;5.0;1.4142135623730951
32;15805;32;7;15.0;4.242640687119285
33;15813;33;12;27.0;4.47213595499958
34;15830;34;2;2.0;1.0
35;15833;35;14;25.0;5.0990195135927845
36;15849;36;3;3.0;2.0
37;15856;37;5;6.0;2.23606797749979
38;15863;38;19;68.0;8.06225774829855
39;15883;39;1;1.0;0.0
40;15887;40;2;2.0;1.0
41;15893;41;3;4.0;2.0
42;15901;42;2;2.0;1.0
43;15904;43;8;10.0;4.242640687119285
44;15914;44;2;2.0;1.0
45;15922;45;123;941.0;41.048751503547585
46;16046;46;13;32.0;5.0
47;16060;47;206;1531.0;30.265491900843113
48;16270;48;7;7.0;4.47213595499958
49;16281;49;127;963.0;32.202484376209235
50;16411;50;8;13.0;4.123105625617661
51;16422;51;53;281.0;17.204650534085253
52;16477;52;104;584.0;24.20743687382041
53;16590;53;48;209.0;19.6468827043885
54;16639;54;43;138.0;13.152946437965905
55;16685;55;11;34.0;7.0710678118654755
56;16698;56;5;6.0;2.23606797749979
57;16708;57;24;87.0;11.40175425099138
58;16736;58;2;2.0;1.0
59;16741;59;1;1.0;0.0
60;16743;60;7;11.0;4.0
61;16751;61;3;3.0;1.4142135623730951
62;16760;62;4;5.0;2.23606797749979
63;16765;63;20;57.0;7.211102550927978
64;16789;64;6;9.0;2.8284271247461903
65;16796;65;6;7.0;3.1622776601683795
66;16806;66;2;3.0;1.0
67;16811;67;49;134.0;18.027756377319946
68;16861;68;9;29.0;5.0
