;timestep;number;lifetime;total dissipation;spatial linear size
0;34687;0;1;1.0;0.0
1;38053;1;1;1.0;0.0
2;41099;2;1;1.0;0.0
3;41849;3;1;1.0;0.0
4;48136;4;1;1.0;0.0
5;50768;5;1;1.0;0.0
6;52272;6;1;1.0;0.0
7;52519;7;1;1.0;0.0
8;52623;8;1;1.0;0.0
9;54386;9;1;1.0;0.0
10;56628;10;1;1.0;0.0
11;56636;11;1;1.0;0.0
12;56880;12;1;1.0;0.0
13;57430;13;1;1.0;0.0
14;58187;14;1;1.0;0.0
15;58776;15;1;1.0;0.0
16;59750;16;1;1.0;0.0
17;60088;17;1;1.0;0.0
18;63251;18;1;1.0;0.0
19;63852;19;1;1.0;0.0
20;63944;20;1;1.0;0.0
21;64768;21;1;1.0;0.0
22;65832;22;1;1.0;0.0
23;67117;23;1;1.0;0.0
24;68028;24;1;1.0;0.0
25;70440;25;1;1.0;0.0
26;70619;26;1;1.0;0.0
27;70790;27;1;1.0;0.0
28;71315;28;1;1.0;0.0
29;72404;29;1;1.0;0.0
30;74235;30;1;1.0;0.0
31;74265;31;1;1.0;0.0
32;74268;32;1;1.0;0.0
33;74333;33;1;1.0;0.0
34;74346;34;1;1.0;0.0
35;74487;35;2;2.0;1.0
36;75033;36;1;1.0;0.0
37;75724;37;1;1.0;0.0
38;76465;38;1;1.0;0.0
39;76709;39;1;1.0;0.0
40;77294;40;1;1.0;0.0
41;77594;41;1;1.0;0.0
42;77705;42;1;1.0;0.0
43;77996;43;1;1.0;0.0
44;78062;44;1;1.0;0.0
45;78578;45;1;1.0;0.0
46;78615;46;1;1.0;0.0
47;78717;47;1;1.0;0.0
48;78740;48;1;1.0;0.0
49;78850;49;1;1.0;0.0
50;78906;50;1;1.0;0.0
51;78957;51;1;1.0;0.0
52;79372;52;1;1.0;0.0
53;80520;53;1;1.0;0.0
54;80539;54;1;1.0;0.0
55;81145;55;1;1.0;0.0
56;81362;56;1;1.0;0.0
57;81507;57;1;1.0;0.0
58;81598;58;1;1.0;0.0
59;82282;59;1;1.0;0.0
60;82381;60;1;1.0;0.0
61;82822;61;1;1.0;0.0
62;83818;62;1;1.0;0.0
63;83848;63;1;1.0;0.0
64;83855;64;1;1.0;0.0
65;83887;65;1;1.0;0.0
66;83890;66;1;1.0;0.0
67;84129;67;1;1.0;0.0
68;84206;68;1;1.0;0.0
69;84381;69;1;1.0;0.0
70;84402;70;1;1.0;0.0
71;84783;71;1;1.0;0.0
72;84929;72;1;1.0;0.0
73;85105;73;1;1.0;0.0
74;85210;74;1;1.0;0.0
