;timestep;number;lifetime;total dissipation;spatial linear size
0;50541;0;3;4.0;2.0
1;50550;1;1;1.0;0.0
2;50553;2;4;4.0;1.4142135623730951
3;50561;3;8;9.0;6.082762530298219
4;50572;4;36;153.0;16.64331697709324
5;50613;5;8;13.0;4.47213595499958
6;50623;6;5;6.0;3.0
7;50638;7;2;2.0;1.0
8;50642;8;4;6.0;2.23606797749979
9;50648;9;275;3517.0;83.48652585896721
10;50924;10;18;135.0;7.615773105863909
11;50943;11;5;8.0;2.23606797749979
12;50952;12;57;331.0;21.93171219946131
13;51011;13;20;53.0;8.602325267042627
14;51035;14;2;2.0;1.0
15;51044;15;7;9.0;4.47213595499958
16;51054;16;2;2.0;1.0
17;51057;17;78;401.0;36.49657518178932
18;51139;18;5;7.0;3.1622776601683795
19;51147;19;175;1981.0;49.25444142409901
20;51325;20;1;1.0;0.0
21;51331;21;16;40.0;6.708203932499369
22;51349;22;12;34.0;7.280109889280518
23;51372;23;4;5.0;1.4142135623730951
24;51378;24;2;2.0;1.0
25;51386;25;100;677.0;30.805843601498726
26;51489;26;29;81.0;13.341664064126334
27;51519;27;6;9.0;3.605551275463989
28;51527;28;20;84.0;9.486832980505138
29;51550;29;125;672.0;51.92301994298868
30;51677;30;33;200.0;16.278820596099706
31;51712;31;6;10.0;3.605551275463989
32;51723;32;52;400.0;23.08679276123039
33;51776;33;91;709.0;28.284271247461902
34;51871;34;15;57.0;8.602325267042627
35;51888;35;35;297.0;14.866068747318506
36;51926;36;103;510.0;30.886890422961002
37;52031;37;2;2.0;1.0
38;52034;38;89;477.0;35.4682957019364
39;52132;39;1;1.0;0.0
40;52134;40;6;10.0;2.8284271247461903
41;52147;41;195;1478.0;37.57658845611187
42;52345;42;11;38.0;6.324555320336759
43;52357;43;4;6.0;3.0
44;52362;44;2;2.0;1.0
45;52365;45;9;23.0;6.082762530298219
46;52376;46;77;952.0;29.966648127543394
47;52460;47;1;1.0;0.0
48;52462;48;62;421.0;28.284271247461902
49;52525;49;33;126.0;10.198039027185569
50;52559;50;26;105.0;14.142135623730951
51;52589;51;22;75.0;10.198039027185569
52;52613;52;37;112.0;15.0
53;52652;53;7;17.0;3.605551275463989
54;52661;54;9;11.0;7.0710678118654755
55;52673;55;5;8.0;2.23606797749979
56;52679;56;9;14.0;5.385164807134504
57;52690;57;10;24.0;5.385164807134504
58;52701;58;1;1.0;0.0
59;52704;59;10;13.0;3.605551275463989
60;52715;60;81;349.0;10.44030650891055
61;52797;61;36;220.0;12.727922061357855
62;52839;62;1;1.0;0.0
63;52847;63;6;13.0;3.605551275463989
64;52854;64;6;12.0;5.0
65;52861;65;89;910.0;39.81205847478876
66;52952;66;4;5.0;2.23606797749979
67;52960;67;1;1.0;0.0
68;52965;68;16;42.0;7.810249675906654
69;52984;69;134;1267.0;55.14526271584895
70;53122;70;1;1.0;0.0
71;53125;71;12;30.0;5.385164807134504
72;53138;72;12;22.0;8.06225774829855
73;53151;73;6;17.0;4.123105625617661
74;53158;74;2;2.0;1.0
75;53161;75;10;12.0;5.0
76;53172;76;2;2.0;1.0
77;53175;77;5;9.0;2.23606797749979
78;53182;78;2;2.0;1.0
79;53186;79;2;2.0;1.0
80;53190;80;2;2.0;1.0
81;53193;81;223;2782.0;47.92702786528704
82;53418;82;2;2.0;1.0
83;53422;83;2;2.0;1.0
84;53425;84;1;1.0;0.0
85;53427;85;35;212.0;15.132745950421556
86;53466;86;1;1.0;0.0
87;53468;87;12;27.0;5.0
88;53481;88;1;1.0;0.0
89;53483;89;3;3.0;1.4142135623730951
90;53489;90;5;7.0;3.1622776601683795
91;53495;91;4;4.0;1.4142135623730951
92;53501;92;9;16.0;5.0990195135927845
93;53511;93;4;8.0;2.23606797749979
94;53516;94;1;1.0;0.0
95;53520;95;1;1.0;0.0
96;53522;96;2;2.0;1.0
97;53526;97;8;11.0;4.242640687119285
98;53535;98;123;2540.0;37.8021163428716
99;53659;99;9;13.0;4.47213595499958
100;53670;100;19;60.0;9.899494936611665
101;53692;101;2;4.0;1.0
102;53696;102;61;400.0;20.8806130178211
103;53759;103;242;3293.0;72.83543093852057
104;54003;104;45;142.0;24.186773244895647
105;54054;105;1;1.0;0.0
106;54057;106;2;2.0;1.0
107;54062;107;2;2.0;1.0
108;54065;108;2;2.0;1.0
109;54071;109;43;208.0;19.4164878389476
110;54117;110;120;2392.0;45.5411901469428
111;54243;111;2;2.0;1.0
112;54247;112;1;1.0;0.0
113;54249;113;92;833.0;37.8021163428716
114;54342;114;27;86.0;10.816653826391969
115;54370;115;9;14.0;5.0
116;54380;116;17;34.0;9.219544457292887
117;54400;117;9;14.0;5.830951894845301
118;54412;118;6;8.0;3.1622776601683795
119;54419;119;12;25.0;8.06225774829855
120;54434;120;2;2.0;1.0
121;54437;121;13;25.0;5.385164807134504
122;54454;122;17;52.0;6.708203932499369
123;54472;123;53;331.0;25.059928172283335
124;54526;124;1;1.0;0.0
125;54534;125;232;4407.0;74.54528824815154
126;54768;126;8;20.0;5.385164807134504
127;54779;127;114;1004.0;48.46648326421054
128;54894;128;2;3.0;1.0
129;54897;129;1;1.0;0.0
130;54899;130;2;2.0;1.0
131;54902;131;358;2512.0;74.46475676452586
132;55261;132;25;101.0;13.152946437965905
133;55288;133;2;2.0;1.0
134;55291;134;119;1493.0;34.058772731852805
135;55411;135;25;81.0;9.219544457292887
136;55437;136;52;317.0;22.47220505424423
137;55491;137;185;1290.0;36.24913792078372
138;55677;138;2;2.0;1.0
139;55680;139;230;2416.0;34.48187929913333
140;55911;140;7;11.0;3.1622776601683795
141;55920;141;3;4.0;1.4142135623730951
142;55924;142;1;1.0;0.0
143;55928;143;190;1931.0;56.79788728465171
144;56123;144;2;2.0;1.0
145;56127;145;12;26.0;3.605551275463989
146;56141;146;498;11625.0;66.52818951391959
147;56640;147;35;169.0;14.317821063276353
148;56676;148;8;15.0;4.123105625617661
149;56686;149;283;2591.0;73.97972695272672
150;56971;150;6;9.0;4.123105625617661
151;56978;151;201;2014.0;51.478150704935004
152;57180;152;11;37.0;6.324555320336759
153;57194;153;78;1251.0;26.1725046566048
154;57273;154;3;4.0;2.0
155;57277;155;3;4.0;2.0
156;57283;156;2;2.0;1.0
157;57286;157;2;3.0;1.0
158;57290;158;24;43.0;12.041594578792296
159;57319;159;2;2.0;1.0
160;57322;160;29;80.0;16.492422502470642
161;57352;161;21;54.0;8.54400374531753
162;57374;162;104;656.0;33.24154027718932
163;57479;163;1;1.0;0.0
164;57481;164;226;2389.0;87.69264507357501
165;57708;165;30;181.0;21.02379604162864
166;57741;166;34;229.0;13.45362404707371
167;57781;167;4;5.0;3.0
168;57788;168;16;30.0;9.433981132056603
169;57807;169;663;8374.0;59.43904440685432
170;58471;170;220;4297.0;40.024992192379
171;58692;171;9;21.0;5.0
172;58708;172;1;1.0;0.0
173;58712;173;78;508.0;23.0
174;58792;174;4;5.0;1.4142135623730951
175;58799;175;61;594.0;24.515301344262525
176;58867;176;118;1132.0;44.77722635447622
177;58986;177;1;1.0;0.0
178;58994;178;2;3.0;1.0
179;58997;179;2;2.0;1.0
180;59001;180;3;3.0;1.4142135623730951
181;59005;181;4;7.0;3.0
182;59010;182;172;1945.0;47.50789408087881
183;59187;183;1;1.0;0.0
184;59189;184;53;196.0;12.649110640673518
185;59246;185;3;3.0;1.4142135623730951
186;59250;186;11;28.0;5.385164807134504
187;59264;187;15;33.0;5.385164807134504
188;59280;188;10;39.0;6.324555320336759
189;59292;189;4;5.0;2.23606797749979
190;59297;190;10;20.0;5.0990195135927845
191;59308;191;331;5795.0;105.11898020814318
192;59640;192;2;3.0;1.0
193;59643;193;41;166.0;15.297058540778355
194;59688;194;17;24.0;9.219544457292887
195;59706;195;371;8443.0;94.11163583744573
196;60079;196;2;3.0;1.0
197;60084;197;8;12.0;4.47213595499958
198;60094;198;7;11.0;4.123105625617661
199;60103;199;22;87.0;5.830951894845301
200;60132;200;54;437.0;25.495097567963924
201;60188;201;21;55.0;8.54400374531753
202;60210;202;2;2.0;1.0
203;60218;203;48;212.0;20.248456731316587
204;60267;204;39;268.0;13.341664064126334
205;60308;205;5;9.0;3.1622776601683795
206;60314;206;114;807.0;35.22782990761707
207;60430;207;7;10.0;2.8284271247461903
208;60439;208;97;909.0;30.0
209;60537;209;9;14.0;6.0
210;60557;210;3;3.0;1.4142135623730951
211;60561;211;4;6.0;2.23606797749979
212;60567;212;93;363.0;17.72004514666935
213;60661;213;689;20677.0;58.25804665451803
214;61351;214;24;99.0;10.04987562112089
215;61376;215;13;23.0;6.324555320336759
216;61390;216;6;12.0;4.123105625617661
217;61398;217;111;840.0;19.924858845171276
218;61514;218;4;6.0;2.23606797749979
219;61519;219;18;75.0;10.198039027185569
220;61538;220;1;1.0;0.0
221;61543;221;12;28.0;6.324555320336759
222;61557;222;1;1.0;0.0
223;61559;223;334;6643.0;69.12307863514182
224;61898;224;44;140.0;14.317821063276353
225;61946;225;2;2.0;1.0
226;61950;226;4;6.0;2.23606797749979
227;61958;227;1;1.0;0.0
228;61960;228;50;237.0;20.808652046684813
229;62011;229;1;1.0;0.0
230;62014;230;5;6.0;1.4142135623730951
231;62021;231;2;3.0;1.0
232;62024;232;14;34.0;7.211102550927978
233;62043;233;57;246.0;14.866068747318506
234;62101;234;29;101.0;10.770329614269007
235;62131;235;6;10.0;4.123105625617661
236;62139;236;9;14.0;5.0990195135927845
237;62149;237;2;2.0;1.0
238;62154;238;4;7.0;2.23606797749979
239;62159;239;149;878.0;52.46903848937962
240;62309;240;54;377.0;29.154759474226502
241;62364;241;15;97.0;8.54400374531753
242;62380;242;49;252.0;15.811388300841896
243;62431;243;1;1.0;0.0
244;62435;244;220;3453.0;72.56031973468694
245;62656;245;1;1.0;0.0
246;62658;246;110;1299.0;32.64965543462902
247;62769;247;8;16.0;4.123105625617661
248;62779;248;2;2.0;1.0
249;62789;249;83;479.0;24.515301344262525
250;62873;250;20;80.0;7.0710678118654755
251;62900;251;2;2.0;1.0
252;62904;252;272;5622.0;83.86894538504703
253;63177;253;8;11.0;4.47213595499958
254;63186;254;8;23.0;3.605551275463989
255;63195;255;67;410.0;12.806248474865697
256;63263;256;7;7.0;3.1622776601683795
257;63271;257;3;4.0;1.4142135623730951
258;63276;258;19;58.0;8.94427190999916
259;63298;259;13;26.0;8.06225774829855
260;63312;260;16;34.0;8.0
261;63330;261;22;68.0;7.0710678118654755
262;63358;262;82;625.0;37.33630940518894
263;63441;263;1;1.0;0.0
264;63445;264;964;22264.0;96.60745312862771
265;64416;265;15;64.0;6.082762530298219
266;64432;266;4;7.0;2.23606797749979
267;64442;267;2;3.0;1.0
268;64445;268;3;4.0;2.0
269;64449;269;9;20.0;2.8284271247461903
270;64460;270;9;11.0;6.0
271;64470;271;45;113.0;18.027756377319946
272;64517;272;378;5596.0;84.62860036654276
273;64897;273;13;23.0;6.324555320336759
274;64911;274;22;112.0;10.44030650891055
275;64934;275;8;13.0;4.123105625617661
276;64945;276;5;10.0;3.1622776601683795
277;64951;277;53;243.0;18.439088914585774
278;65007;278;4;7.0;2.23606797749979
279;65016;279;2;2.0;1.0
280;65019;280;10;34.0;6.708203932499369
281;65030;281;49;222.0;18.439088914585774
282;65084;282;4;5.0;2.23606797749979
283;65090;283;369;8359.0;67.89698078707183
284;65462;284;6;6.0;1.4142135623730951
285;65469;285;4;4.0;2.23606797749979
286;65475;286;141;1545.0;45.221676218380054
287;65617;287;41;165.0;17.4928556845359
288;65660;288;3;3.0;1.4142135623730951
289;65665;289;6;13.0;3.1622776601683795
290;65672;290;1;1.0;0.0
291;65681;291;48;136.0;13.601470508735444
292;65730;292;5;11.0;3.0
293;65736;293;14;60.0;5.830951894845301
294;65752;294;158;1959.0;36.71511950137164
295;65912;295;2;2.0;1.0
296;65915;296;8;11.0;6.082762530298219
297;65924;297;25;89.0;13.152946437965905
298;65951;298;10;25.0;5.656854249492381
299;65965;299;9;10.0;4.47213595499958
300;65975;300;8;10.0;4.242640687119285
301;65985;301;222;2063.0;65.60487786742691
302;66209;302;502;10558.0;89.15716460273958
303;66713;303;28;112.0;13.416407864998739
304;66745;304;1;1.0;0.0
305;66747;305;190;2957.0;69.72087205421343
306;66938;306;7;10.0;2.23606797749979
307;66951;307;1;1.0;0.0
308;66954;308;7;18.0;3.1622776601683795
309;66962;309;40;204.0;19.313207915827967
310;67004;310;1;1.0;0.0
311;67007;311;446;8544.0;82.97590011563598
312;67455;312;25;75.0;9.899494936611665
313;67483;313;7;15.0;4.242640687119285
314;67491;314;3;3.0;2.0
315;67495;315;43;177.0;17.0
316;67541;316;110;1211.0;40.80441152620633
317;67654;317;2;2.0;1.0
318;67659;318;11;22.0;5.0990195135927845
319;67672;319;4;4.0;2.23606797749979
320;67678;320;13;46.0;5.385164807134504
321;67692;321;34;114.0;19.4164878389476
322;67727;322;62;461.0;16.55294535724685
323;67790;323;1;1.0;0.0
324;67793;324;7;17.0;4.242640687119285
325;67802;325;83;599.0;31.32091952673165
326;67890;326;177;834.0;55.71355310873648
327;68069;327;51;169.0;22.80350850198276
328;68122;328;2;2.0;1.0
329;68125;329;10;15.0;5.385164807134504
330;68139;330;15;27.0;5.830951894845301
331;68155;331;1;1.0;0.0
332;68158;332;273;3402.0;86.64871608973787
333;68432;333;3;3.0;2.0
334;68439;334;7;14.0;4.0
335;68448;335;9;23.0;5.656854249492381
336;68458;336;23;112.0;11.661903789690601
337;68482;337;81;423.0;20.223748416156685
338;68564;338;95;745.0;29.274562336608895
339;68661;339;29;155.0;11.40175425099138
340;68693;340;23;102.0;9.899494936611665
341;68720;341;1;1.0;0.0
342;68729;342;1;1.0;0.0
343;68734;343;64;407.0;14.7648230602334
344;68799;344;92;1089.0;23.430749027719962
345;68893;345;4;7.0;2.23606797749979
346;68900;346;36;147.0;13.92838827718412
347;68939;347;13;20.0;4.47213595499958
348;68954;348;6;7.0;3.1622776601683795
349;68961;349;8;8.0;2.23606797749979
350;68971;350;2;2.0;1.0
351;68978;351;1;1.0;0.0
352;68982;352;1;1.0;0.0
353;68984;353;21;66.0;8.94427190999916
354;69010;354;15;38.0;6.324555320336759
355;69028;355;33;80.0;14.035668847618199
356;69066;356;3;3.0;1.4142135623730951
357;69071;357;308;3358.0;51.03920062069938
358;69381;358;2;2.0;1.0
359;69389;359;146;894.0;40.85339643163099
360;69539;360;46;174.0;19.026297590440446
361;69587;361;3;3.0;1.4142135623730951
362;69591;362;11;32.0;7.280109889280518
363;69605;363;3;3.0;1.4142135623730951
364;69610;364;161;1895.0;69.63476143421474
365;69772;365;7;18.0;3.1622776601683795
366;69782;366;49;160.0;21.2602916254693
367;69832;367;17;55.0;11.180339887498949
368;69853;368;17;52.0;9.0
369;69871;369;2;2.0;1.0
370;69874;370;1;1.0;0.0
371;69881;371;2;3.0;1.0
372;69884;372;1;1.0;0.0
373;69886;373;1;1.0;0.0
374;69892;374;222;6748.0;56.64803615307419
375;70116;375;40;168.0;18.027756377319946
376;70163;376;7;9.0;3.605551275463989
377;70172;377;1;1.0;0.0
378;70175;378;112;908.0;44.91102314577124
379;70289;379;1;1.0;0.0
380;70291;380;218;4547.0;53.41348144429457
381;70511;381;3;3.0;2.0
382;70515;382;123;751.0;36.235341863986875
383;70640;383;86;380.0;18.788294228055936
384;70728;384;297;4307.0;69.8927750200262
385;71026;385;6;6.0;2.23606797749979
386;71033;386;35;210.0;14.317821063276353
387;71071;387;37;156.0;13.892443989449804
388;71110;388;5;6.0;2.8284271247461903
389;71118;389;1;1.0;0.0
390;71128;390;27;66.0;11.661903789690601
391;71156;391;73;477.0;32.38826948140329
392;71232;392;47;225.0;17.029386365926403
393;71280;393;310;5509.0;44.10215414239989
394;71591;394;13;19.0;5.0990195135927845
395;71605;395;19;75.0;8.54400374531753
396;71625;396;1;1.0;0.0
397;71630;397;13;27.0;6.4031242374328485
398;71645;398;1;1.0;0.0
399;71647;399;5;7.0;2.23606797749979
400;71654;400;27;75.0;7.280109889280518
401;71683;401;1;1.0;0.0
402;71687;402;215;2373.0;56.88585061331157
403;71903;403;1;1.0;0.0
404;71910;404;38;123.0;13.038404810405298
405;71949;405;14;38.0;6.4031242374328485
406;71964;406;14;24.0;5.385164807134504
407;71982;407;44;260.0;18.601075237738275
408;72027;408;5;15.0;4.0
409;72035;409;4;7.0;2.23606797749979
410;72041;410;2;2.0;1.0
411;72044;411;1;1.0;0.0
412;72049;412;2;4.0;1.0
413;72053;413;1;1.0;0.0
414;72063;414;4;4.0;2.23606797749979
415;72068;415;5;9.0;3.1622776601683795
416;72074;416;7;16.0;4.123105625617661
417;72083;417;10;31.0;5.0
418;72098;418;1;1.0;0.0
419;72101;419;206;5105.0;80.05623023850174
420;72316;420;24;112.0;9.219544457292887
421;72341;421;3;4.0;1.4142135623730951
422;72348;422;207;8014.0;66.2117814289874
423;72556;423;39;208.0;17.69180601295413
424;72597;424;26;240.0;13.601470508735444
425;72624;425;14;32.0;9.848857801796104
426;72644;426;51;407.0;18.439088914585774
427;72697;427;255;6046.0;73.16419889536138
428;72953;428;28;117.0;10.63014581273465
429;72983;429;43;164.0;19.697715603592208
430;73028;430;85;744.0;30.528675044947494
