chi_square;degrees_of_freedom;fit function;variable;condition;left bin edge;right bin edge;count of bins;bootstrap size;amplitude from fit result;exponent from fit result;covariance c_11;covariance c_12;covariance c_22
324.0206156741976;258.0;P_of_S;total dissipation;-;40.5;300.5;260;200;(6.2+/-0.8)e+03;2.277+/-0.027;622451.8833922222;21.025280815957785;0.0007322162316939
289.1191459120754;258.0;P_of_T;lifetime;-;40.5;300.5;260;200;(9.6+/-1.2)e+03;2.316+/-0.026;1434130.4007171148;30.484554723192016;0.0006604241907864
50.11638582679934;38.0;P_of_L;spatial linear size;-;10.5;50.5;40;200;(5.5+/-0.5)e+03;2.160+/-0.027;204545.40832206176;11.945505683867092;0.000713438781522
209.8459217355298;208.0;E_of_S_T;total dissipation;lifetime;40.5;250.5;210;200;0.525+/-0.023;1.592+/-0.009;0.0005270683108593;-0.0002143268631489;8.86904786567986e-05
187.49573273740984;208.0;E_of_T_S;lifetime;total dissipation;40.5;250.5;210;200;1.50+/-0.05;1.569+/-0.016;0.0020314398454214;0.0007162319956038;0.0002559018083754
49.75239537895645;43.0;E_of_S_L;total dissipation;spatial linear size;25.5;70.5;45;200;0.24+/-0.04;2.38+/-0.04;0.0016828898966464;-0.0018146569411867;0.0019977969400067
92.40179720399854;73.0;E_of_L_S;spatial linear size;total dissipation;25.5;100.5;75;200;1.02+/-0.04;1.86+/-0.04;0.0016746378550033;0.001457210979138;0.0012831079547281
72.0629653955107;53.0;E_of_T_L;lifetime;spatial linear size;15.5;70.5;55;200;0.99+/-0.04;1.355+/-0.013;0.0019022474213042;-0.0005635134758239;0.0001693863965262
202.4399904995947;168.0;E_of_L_T;spatial linear size;lifetime;30.5;200.5;170;200;0.961+/-0.023;1.307+/-0.009;0.0005167981780731144;0.0002109060528505716;8.756801521535331e-05
